topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1.3573811855052882e+18	http://twitter.com/user/status/1357381185505288200	Hi, everyone. I’m Dr. Anthony Fauci, chief medical advisor to the President and director of @NIAIDNews, and I will spend the next hour or so answering your questions about COVID-19 and the science behind the vaccines. https://t.co/AF6JN6ZEsi	0
COVID-19	1.3672328030714225e+18	http://twitter.com/user/status/1367232803071422464	Dear Moms: For the love of God and family, do NOT let anyone jab your babies with the experimental COVID-19 vaccines. https://t.co/0LIZf4drgq	1
COVID-19	1.3685851875006915e+18	http://twitter.com/user/status/1368585187500691461	WSJ: All three of Russia's main intelligence services (SVR, FSB, and GRU) ran fake news sites and phony social media accounts to spread misinformation about Pfeizer and Moderna vaccines in an attempt to undermine confidence in them. https://t.co/t3kmCYvBFs via @WSJ	1
COVID-19	1.3682494977347133e+18	http://twitter.com/user/status/1368249497734713346	Joel Embiid will donate his $100K ASW earnings to three homeless shelters in Philly to help provide: -Meals -Clothing items -Treatment and care for those who get COVID-19 vaccines -Funds for a summer camp -Shelter for 300+ teens -Support for formerly homeless families 🙏 https://t.co/MlYyAC3E8j	0
COVID-19	1.3679216127800812e+18	http://twitter.com/user/status/1367921612780081155	Teachers, school staff, and workers in child care programs: @POTUS is challenging states to get you your first #COVID19 vaccine by the end of March. The federal retail pharmacy program will prioritize your vaccinations. Find participating pharmacies here: https://t.co/lmCctm9P1Q	0
COVID-19	1.3558014911902802e+18	http://twitter.com/user/status/1355801491190280192	It was tweeting about this story that got my account and several others blocked on Twitter. It’s about Bill Gates, and why he refuses to support calls to drop patents on Covid-19 vaccines. I asked him personally about the issue. https://t.co/EAVdJQl1Qy	0
COVID-19	1.3666371160970609e+18	http://twitter.com/user/status/1366637116097060867	everyone keeps comparing the different vaccines, and honestly i'm at the point where I will take one manufactured by Frito-Lay cool ranch covid vaccine, yes, fine, whatever, just let me see other humans	0
COVID-19	1.3653245014755942e+18	http://twitter.com/user/status/1365324501475594243	“Action can be taken now to ensure that Canada can produce its own vaccines without the need to solely rely on international partners.” @Mossmanlab makes the case for @MacGlobalNexus Fitzhenry Vector Lab to produce COVID-19 vaccine doses for all Canadians. https://t.co/J3Nvb5faq6	0
COVID-19	1.3668143454438728e+18	http://twitter.com/user/status/1366814345443872769	In 2020 and 2021, we persevered. Our @NASAPersevere rover carried a commemorative plate to Mars to express gratitude to the medical community on the front lines of the COVID-19 pandemic. To the researchers who've developed vaccines, we thank you. https://t.co/Aff9DtZ5jD	0
COVID-19	1.3697715182390723e+18	http://twitter.com/user/status/1369771518239072260	Florida must offer vaccines to all teachers, agriculture and food workers, and other essential employees. The supply is there, @GovRonDeSantis — it's time to open up eligibility and save lives. https://t.co/YkJJgHqMrT	0
COVID-19	1.3509072845750436e+18	http://twitter.com/user/status/1350907284575043584	Those who falsely claim Vaccines are 100% safe and who laugh at anti-vaxxers will be dependent on those who refuse to tell the official lies to say that wide-spread vaccination *is* critical. 23 die in Norway after receiving COVID-19 vaccine: https://t.co/eN10HwZvqW via @nypost	1
COVID-19	1.3697704947031163e+18	http://twitter.com/user/status/1369770494703116296	Should all such evidence not be available, we demand that approval for use of the gene-based vaccines be withdrawn until all the above issues have been properly addressed by the exercise of due diligence by the EMA https://t.co/lgznoGXjBc	0
COVID-19	1.3704532393096806e+18	http://twitter.com/user/status/1370453239309680640	Additionally, beginning Monday, April 5, all Michiganders age 16+ who were not previously eligible will be eligible to receive a vaccine. This is exciting news, and I urge all eligible Michiganders to get one of the three safe and effective COVID-19 vaccines.	0
COVID-19	1.3675176942793933e+18	http://twitter.com/user/status/1367517694279393282	The EU and Italy have blocked AstraZeneca’s COVID-19 vaccine shipment destined for Australia after the drug manufacturer failed to deliver the doses it promised Europe. https://t.co/GEMOlMwhkW	0
COVID-19	1.3675551022911488e+18	http://twitter.com/user/status/1367555102291148801	This week, team @OSUWexMed administered some of the first Johnson &amp; Johnson COVID-19 vaccines -- the only single-dose shot authorized by the FDA. We're working to ramp up its production because a third safe and effective vaccine means we can vaccinate more people more quickly. https://t.co/fAdDViMlg8	0
COVID-19	1.3657524314899128e+18	http://twitter.com/user/status/1365752431489912833	Simple explainer for the potential asymptomatic carrier state after vaccines and why we still need masks for a stretch https://t.co/br31dXyyLk @guardianscience by @JessicaGlenza and @alv9n https://t.co/OFH1xLXh1G	0
COVID-19	1.3653858083169444e+18	http://twitter.com/user/status/1365385808316944386	NC is ranked #1 in the US for vaccinations of adults over 65. Way to go NC! I am so proud of our vaccine providers across North Carolina, and the amazing team at @NCDHHS, for all their hard work getting vaccines into arms quickly and equitably.   https://t.co/muMgDxcMN9	0
COVID-19	1.3672956047039939e+18	http://twitter.com/user/status/1367295604703993856	All three vaccines authorized in the U.S. — made by Johnson &amp; Johnson, Moderna, and Pfizer and BioNTech — greatly reduce the risk of getting Covid-19. They also have a high efficacy against more serious outcomes like hospitalization and death. See more: https://t.co/N1it9ZKnQW	0
COVID-19	1.367586954502492e+18	http://twitter.com/user/status/1367586954502492161	Dr. Anthony Fauci says Republicans who are skeptical of Covid-19 vaccines should follow former Pres. Trump’s lead and get vaccinated. “I hope that Republicans will notice that the former President of the United States did get vaccinated, which means he believes in vaccination.” https://t.co/ILj228jt2Q	0
COVID-19	1.3660740353484675e+18	http://twitter.com/user/status/1366074035348467712	In simulations, “getting people vaccinated sooner with a lower efficacy vaccine prevented many more Covid-19 cases, hospitalizations and deaths compared to waiting even just a month for a higher efficacy vaccine.” https://t.co/uu3OXX8zVk	0
COVID-19	1.3644028069925683e+18	http://twitter.com/user/status/1364402806992568320	The Navajo Nation has surpassed its goal of administering 100,000 COVID-19 vaccines by the end of February, a figure that represents over half of its residents. Our work to increase supply, increase places to get vaccinated, and increase vaccinators is making a difference.	0
COVID-19	1.3602552666720215e+18	http://twitter.com/user/status/1360255266672021504	As pharmacies and groceries across the U.S. prepare to dispense Covid-19 vaccines to the public, their customers and workers are wondering what happens to extra doses left unused at day’s end—and who might get access to one.	0
COVID-19	1.3649738382331945e+18	http://twitter.com/user/status/1364973838233194497	@NYGovCuomo- as you’ve noted- vaccine equity is critical. That’s why the entire Bronx Delegation- Federal, State and City- have all signed on to this letter requesting you assist us to immediately obtain more vaccines in our borough- the hardest hit in NYC by COVID-19. https://t.co/TubBRKLMsj	0
COVID-19	1.3699985824352297e+18	http://twitter.com/user/status/1369998582435229696	CVS has nearly doubled the number of states where its pharmacies are offering Covid-19 vaccinations through Biden’s federal retail pharmacy program, CVS said in a statement. It is now offering Covid-19 vaccines in 29 states and Puerto Rico.	0
COVID-19	1.3672017920025764e+18	http://twitter.com/user/status/1367201792002576385	RT if you’re religious AND support the COVID-19 vaccines! We can’t let the fundamentalists define the “religious” view on vaccines.	1
COVID-19	1.370174548411306e+18	http://twitter.com/user/status/1370174548411305990	SHARE: 'A group of scientists and doctors have issued an open letter calling on the European Medicines Agency (EMA) to answer urgent safety questions regarding #COVID19 #vaccine, or withdraw the vaccines authorisation. Letter and Video by Dr Bhakdi here:  https://t.co/wfsU2hAYqd	0
COVID-19	1.3630243470662083e+18	http://twitter.com/user/status/1363024347066208256	‘I want to drive out hesitancy and drive up vaccination among my patients.' GP Dr @fhussain73 is phoning every patient from her surgery who has not yet accepted their #COVIDVaccine, as part of the NHS’s battle against vaccine hesitancy. 📷: @rankinphoto. https://t.co/OQbUrADDXh https://t.co/NghQDm0zgI	0
COVID-19	1.3650571863349944e+18	http://twitter.com/user/status/1365057186334994443	Wrapping my trip this week by visiting with servicewomen and men administering COVID-19 vaccines on the USS Essex. As Secretary, it's incredibly important to me that our military is doing everything it can to be part of the COVID-19 solution. https://t.co/uAgejCWiFt	0
COVID-19	1.3693756944515315e+18	http://twitter.com/user/status/1369375694451531781	Got questions about the 2nd-gen COVID-19 vaccines developed by @MacGlobalNexus? Immunologist Zhou Xing explains how they work, how researchers mobilized so fast to develop it and why they're creating an inhaled vaccine, rather than an injected one. https://t.co/XgJCMBYQiI	0
COVID-19	1.3695123628735895e+18	http://twitter.com/user/status/1369512362873589760	Alaska has become the first state to drop eligibility requirements for Covid-19 vaccines and allow anyone 16 or older who lives or works in the state to get a vaccine, Gov. Dunleavy says. https://t.co/32DSapyzsA	0
COVID-19	1.3700038822360842e+18	http://twitter.com/user/status/1370003882236084231	Along with Presidents Obama, Bush, and Carter, I’m proud to partner with @AdCouncil and @TheCovidCollab to keep Americans informed about the COVID-19 vaccines. Visit https://t.co/t54VJvUN3Q for more.	0
COVID-19	1.3646717489779466e+18	http://twitter.com/user/status/1364671748977946631	Christians shouldn’t be afraid of the COVID vaccines. Here’s my @washingtonpost op-ed with Walter Kim of the @NAEvangelicals explaining why the vaccines are ethical and safe. https://t.co/0GUKxV3cca	0
COVID-19	1.3678083277203292e+18	http://twitter.com/user/status/1367808327720329218	🇺🇸Bans ALL vaccine exports 🇬🇧media : No comment 🇬🇧Not exported much and has AZ priority 🇬🇧media : No comment 🇪🇺Exported vaccines ➡️20 countries, stops 1 order to Covid-free 🇦🇺 🇬🇧 media : how dare the nasty vindictive EU (on verge of collapse btw) let the whole world die ! 👇 https://t.co/nBV9aOeFvq	0
COVID-19	1.3701910182434652e+18	http://twitter.com/user/status/1370191018243465219	President Biden announced expanded anti-covid vaccines and that all adults will be eligible by May 1. My Cinco de Mayo birthday wish is now one shot vaccine and one shot tequila.	0
COVID-19	1.365011945108177e+18	http://twitter.com/user/status/1365011945108176901	The good news! Rating agency Moody's projects India to grow at 13.7% in FY2022, up from 10.8% estimated earlier. The revised numbers came on the back of normalisation of activity and growing confidence in the market with the rollout of Covid-19 vaccines. https://t.co/lppBy9W8Bj	0
COVID-19	1.3697883312324936e+18	http://twitter.com/user/status/1369788331232493573	It was great to be in Sumterville today to announce a new drive-thru vaccination site which will provide 3,000 Johnson &amp; Johnson vaccines to Floridians 65 and older over the next three days. #SeniorsFirst. More here - https://t.co/H80UiLdFsp https://t.co/lxNOgW4tdp	0
COVID-19	1.3695912000937329e+18	http://twitter.com/user/status/1369591200093732864	We have reached an agreement with BioNTech-Pfizer for the supply of four million more doses of COVID-19 vaccines for EU countries in the next two weeks. This will help tackle coronavirus hotspots and facilitate free border movement. #StrongerTogether	0
COVID-19	1.3672547087133696e+18	http://twitter.com/user/status/1367254708713369600	I really hope Nigerian officials will allocate the COVID-19 vaccine based on international standards. Medical Doctors, Nurses and other frontline workers, then, folks in their 80s, 70s and 60s. Don’t be unfortunate and share COVID-19 vaccines to family, friends and associates.	0
COVID-19	1.356605799766745e+18	http://twitter.com/user/status/1356605799766745090	In 1956, Elvis was vaccinated backstage at @EdSullivanShow, inspiring thousands to get the polio vaccination. With COVID-19 vaccines becoming available and many American's uncertain, three former presidents are talking about following in his footsteps. https://t.co/cdtuB0SsXH https://t.co/Du4HuyvmPF	0
COVID-19	1.3699887447286167e+18	http://twitter.com/user/status/1369988744728616965	India has provided over 481 lakh doses of Covid vaccines to various countries till March 4. Out of 481.06 lakh vaccine doses sent to various countries, 73.5 lakh doses have been supplied as grant assistance, 288.4 lakh on commercial basis and 119.16 lakh doses for COVAX.	0
COVID-19	1.3624668321464402e+18	http://twitter.com/user/status/1362466832146440197	Might. This story, and the decision to publish it, are despicable and reckless. Single doses of COVID-19 vaccines might be enough for now, Ottawa says https://t.co/jOoKIuQMLV via @torontostar #cdnpoli	0
COVID-19	1.3674935512910643e+18	http://twitter.com/user/status/1367493551291064321	The most important thing you can do is roll up your sleeve and get vaccinated with the first vaccine offered to you! Visit CDC's updated site for information about the new Johnson &amp; Johnson #COVID19 vaccine, including what to know before getting a vaccine: https://t.co/gvIZSduATF	0
COVID-19	1.3700463834582467e+18	http://twitter.com/user/status/1370046383458246659	WHOOPI RECEIVES COVID-19 VACCINE: Our @WhoopiGoldberg tells us she received her first shot of the coronavirus vaccine and encourages others to do the same: “Get the shot!” Get more information on COVID-19 vaccines: https://t.co/dGwgeZLEcy https://t.co/iaQtAbSAwf	0
COVID-19	1.3711189414609633e+18	http://twitter.com/user/status/1371118941460963331	Vaccines are extremely effective at preventing severe Covid illness and death, but no vaccine is perfect. Continue masking up.	0
COVID-19	1.3702238937142436e+18	http://twitter.com/user/status/1370223893714243584	No Trump, no vaccine, Joe. Hardly. Here's a brief rundown of how those vaccines were developed so quickly. We were ready because of AIDS research, Clinton, the Vaccine Research Center, Katalin Karikó, Obama, Ebola research, and Kizzy Corbett: https://t.co/HXGsooWudh https://t.co/E2Evwdgd1M	0
COVID-19	1.368703552546308e+18	http://twitter.com/user/status/1368703552546308099	Russian intelligence agencies have mounted a campaign to undermine confidence in Pfizer Inc.’s and other Western vaccines... https://t.co/vZEysfIJrt	1
COVID-19	1.3685617801427927e+18	http://twitter.com/user/status/1368561780142792705	Extent of damage to AstraZeneca vaccine’s perceived safety in Europe revealed % saying they would refuse this vaccine and wait for a diff one AstraZeneca 🇩🇪27% 🇫🇷22% 🇮🇹 23% 🇪🇸19% 🇬🇧2% Pfizer 🇩🇪6% 🇫🇷7% 🇮🇹 7% 🇪🇸5% 🇬🇧4% Moderna 🇩🇪12% 🇫🇷11% 🇮🇹 11% 🇪🇸6% 🇬🇧5% https://t.co/rppoUptxIO https://t.co/yY6rpEcxIJ	0
COVID-19	1.3667803683183124e+18	http://twitter.com/user/status/1366780368318312449	Unusual swelling caused by Covid-19 vaccines is being picked up on routine mammograms and other scans, radiologists say. Here's what you can do to avoid unnecessary worries about breast and other forms of cancer when you get your vaccination. https://t.co/BxXbkaAaib	0
COVID-19	1.3635101914640548e+18	http://twitter.com/user/status/1363510191464054785	I put together this guide on scheduling Covid vaccines on the NYC and NY State websites. I hope it helps you and feel free to share suggestions for improving the tips. @turbovax @nycshotslots @MarkLevineNYC @melissadderosa https://t.co/GpqgAqeHQb	0
COVID-19	1.3687106616777236e+18	http://twitter.com/user/status/1368710661677723649	They're not targeting the news media, they're targeting Q-Anon believers... the one thing defeats disinformation is accuracy and the truth. @MalcolmNance talks about Russia's latest disinformation campaign aiming at undermining confidence in Covid-19 vaccines. https://t.co/ODWgJDyvWI	0
COVID-19	1.3678206298865047e+18	http://twitter.com/user/status/1367820629886504961	An exciting day for us as #Uganda received the initial batch of 864,000 doses of AstraZeneca COVID-19 vaccines manufactured by the Serum Institute of India and shipped via the COVAX facility. Thank you to all who made this possible. https://t.co/g4AHCWnHzl	0
COVID-19	1.369404118759055e+18	http://twitter.com/user/status/1369404118759055364	I’m pleased to announce that @CVShealth will soon begin administering COVID-19 vaccines at 76 additional @CVSpharmacy locations across our state, bringing the total number of CVS vaccination locations in FL to 157 in 30 counties. More info here - https://t.co/Y3jWFaWXlz https://t.co/SWeUrGzpVh	0
COVID-19	1.3690324236950815e+18	http://twitter.com/user/status/1369032423695081476	With three COVID-19 vaccines available and a steadily increasing supply, we are now able to open up eligibility to all phase 3 priority groups. New appointments for phase 3 will post to the portal at midnight. Learn more: https://t.co/fpMRXEua4n https://t.co/XmV50rjeU9	0
COVID-19	1.36771717423684e+18	http://twitter.com/user/status/1367717174236839937	Globally, the latest vaccination rate is 6,582,835 doses per day, on average. ➡️At this rate, it will take an **4.7 years** to cover 75% of the population with a two-dose vaccine. And the inequality is widening. LMIC countries need #CovidVaccine faster. https://t.co/H9GZqslstq https://t.co/dkTKn2oQlh	0
COVID-19	1.3688520575207588e+18	http://twitter.com/user/status/1368852057520758789	Here are some of the extraordinary women who have played a part in the development and deployment of COVID-19 vaccines. #InternationalWomensDay #IWD2021 #ExtraordinaryWomen https://t.co/8kRwhrq8Ff	0
COVID-19	1.3675421180933612e+18	http://twitter.com/user/status/1367542118093361156	Covid-19 experimental vaccines, medical racism and a warning to Black America https://t.co/TmoeWH8LBb via @TheFinalCall #SD2021 #Farrakhan https://t.co/grpmAT1mmB	0
COVID-19	1.353116572924203e+18	http://twitter.com/user/status/1353116572924203008	I was out on the street last week and only met one person who is adamant about refusing the vaccine. The rest had questions or are trying to figure out how to get it. Read my perspective on #vaccineacceptance https://t.co/3NXDyCZPn2	0
COVID-19	1.367511995746898e+18	http://twitter.com/user/status/1367511995746897921	The impact of vaccines and comparison with respect to efficacy @TheEconomist https://t.co/ZAbvXRLUDN https://t.co/DHSTioW8Tl	0
COVID-19	1.3696292780532695e+18	http://twitter.com/user/status/1369629278053269507	Alaska makes vaccines available to those 16 and older, becoming first state to remove eligibility requirements https://t.co/BLWq3hZBeG	0
COVID-19	1.3682363509489705e+18	http://twitter.com/user/status/1368236350948970499	At Yankee Stadium, New Yorkers are waiting for vaccines in the middle of the night — and happy about it https://t.co/dAikmtPV9l	0
COVID-19	1.369002969795068e+18	http://twitter.com/user/status/1369002969795067908	A friend who is a Genitourinary medicine physician in UK has asked me to share this information on HIV and AIDS and Covid-19 vaccines. Advice for adults living with HIV: British guidance. Zim has 1,5 million HIV positive folks so RETWEET for visibility.👇🏿 https://t.co/OIePVLjjLn	0
COVID-19	1.3549475626173809e+18	http://twitter.com/user/status/1354947562617380873	Tired of upset parents contacting me about the COVID-19 vaccines I gave my 13u players last night. Your child isn’t immune, but when those steroids start kicking in and he throws 95mph you’ll thank me for having your sons best interest in mind. #BeElite	0
COVID-19	1.3700678572334817e+18	http://twitter.com/user/status/1370067857233481729	It’s so weird to see members of my faith who prayed and fasted fervently for a cure to COVID-19 reject the highly effective vaccines that emerged in record (one could even say miraculous) time.	0
COVID-19	1.3693978330324787e+18	http://twitter.com/user/status/1369397833032478720	Tell Boris Johnson: stop supporting Big Pharma’s bid to prevent poorer countries making Covid-19 vaccines. 💉 No one is safe until everybody is safe. Sign and share now. https://t.co/z6XCv4tBpe	0
COVID-19	1.361859919708901e+18	http://twitter.com/user/status/1361859919708901383	“We’re hopeful that with the personalized vaccine, we’re priming the immune system to go after the residual tumor cells, clear them out and cure the patient,” says our Dr. Van Morris of a colorectal cancer clinical trial: https://t.co/QFGhGb2v7Z @VanMorrisMD @skopetz #EndCancer	0
COVID-19	1.363964279997743e+18	http://twitter.com/user/status/1363964279997743108	Vaccines work by triggering a response in a person's immune system. That means some people will feel a little sore, tired or unwell after their #COVID19 vaccination. Most side effects are mild and should not last longer than a week. More on the vaccine: https://t.co/6ePOXYDfmG https://t.co/8ShpaFXMwn	0
COVID-19	1.3633542455762207e+18	http://twitter.com/user/status/1363354245576220672	Today the Australian Government launched Australia’s COVID-19 vaccination program, with the first vaccinations held in Sydney. More details on the rollout of safe and effective COVID-19 vaccines is here: https://t.co/svQSOy6dDv https://t.co/QJ455hAyOg	0
COVID-19	1.370050585924354e+18	http://twitter.com/user/status/1370050585924354053	@LauraWBush and I are grateful to have been vaccinated against COVID-19. These safe and effective vaccines are our way out of this pandemic and toward recovery and renewal. So when it’s your turn, roll up your sleeve and do your part. -President Bush @AdCouncil @TheCovidCollab https://t.co/orCWMWtZ6C	0
COVID-19	1.3699424177224458e+18	http://twitter.com/user/status/1369942417722445832	I’ve not really posted about the vaccines being unsafe - my point has been that we just don’t know yet and so it’s wise to wait. BUT I’ve now seen a few too many of these articles to not start seriously questioning safety. #COVID19 #Vaccine @moderna_tx https://t.co/AuZhaseNsz	1
COVID-19	1.368885882707579e+18	http://twitter.com/user/status/1368885882707578885	The first batch (1.1 million) AstraZeneca COVID-19 vaccines arrived in Indonesia today under the global vaccine-sharing scheme Covax Facility, co-led by WHO and global vaccine alliance. Indonesia is looking to secure at least 13.7 million doses of AstraZeneca vaccines. https://t.co/JRyiC4ZFkN	0
COVID-19	1.3684740075787428e+18	http://twitter.com/user/status/1368474007578742786	We have transported and delivered the first batch of COVID-19 Vaccines to Ethiopia. The shipment has arrived today and delivered to the Ethiopian MoH in a ceremony held in our cargo terminal. We will keep on providing this mission-critical service to save lives. #FlyEthiopian https://t.co/yx3XtNq0JR	0
COVID-19	1.3695171189709824e+18	http://twitter.com/user/status/1369517118970982400	During the past two weeks, UNICEF and partners have delivered over 15 million COVID-19 vaccine doses to countries through COVAX. Together with @WHO, @GAVI and @CEPIVaccines, we're working to make vaccines available to everyone. https://t.co/IJq8DXs3MN	0
COVID-19	1.3671686994640404e+18	http://twitter.com/user/status/1367168699464040451	After a troop of eight western lowland gorillas got sick in January, San Diego Zoo staff received experimental COVID-19 vaccines to give to great apes in their care, including bonobos and orangutans https://t.co/TVTHQID8bK	0
COVID-19	1.3669589486418327e+18	http://twitter.com/user/status/1366958948641832963	COVID-19 vaccines have arrived in 🇰🇪 - a fantastic day! Hongera to all who made this happen @MoH_Kenya, @gavi, @WHOKenya, @UNICEF, @CEPIvaccines. We played our part - KES 84 billion to COVAX, a 🇰🇪 🇬🇧 Health Partnership, and science 🧬 between @KEMRI_Kenya &amp; @OxfordVacGroup. https://t.co/00JexjoOAa	0
COVID-19	1.367170117226881e+18	http://twitter.com/user/status/1367170117226881030	The pandemic isn’t selective in its impact and resources shouldn’t be selective in their reach. I am excited to hear about this generous donation and delighted the people of Somalia will have access to vaccines like the rest of the world. https://t.co/0bDvI8s6k0	0
COVID-19	1.3678130779499643e+18	http://twitter.com/user/status/1367813077949964288	Angola 🇦🇴 Côte d'Ivoire 🇨🇮 Ghana 🇬🇭 Kenya 🇰🇪 Nigeria 🇳🇬 Rwanda 🇷🇼 Have all started rolling out COVID-19 vaccines this week through #COVAX - starting with health workers, teachers and people most at risk. @UNICEFSupply @WHO @gavi @CEPIvaccines https://t.co/DEmX5c182W	0
COVID-19	1.3551786177902305e+18	http://twitter.com/user/status/1355178617790230529	In my latest article, I explain how #COVID19 has exposed the WTO IP rulebook as the quasi-colonial tool its architects designed it to be, giving wealthy nations &amp; their pharma giants the power to hoard technology and control the global supply of vaccines. https://t.co/bhFHHBnqAq	0
COVID-19	1.3675714430143895e+18	http://twitter.com/user/status/1367571443014389764	As states continue to distribute #COVID19 vaccines, the #FBI and our partners warn of vaccine-related fraud schemes. Visit https://t.co/fAZmGb9G9p to learn how to protect your financial and personal information from fraudsters. #SlamTheScamChat @USAGov https://t.co/M0WqNqOVvz	0
COVID-19	1.3674502337021215e+18	http://twitter.com/user/status/1367450233702121477	NEW COVER: Pfizer is a hero of the pandemic for its Covid-fighting wonder shot. That doesn’t mean it hasn’t made entire countries angry. Inside the company's fast, fraught, and lucrative vaccine distribution https://t.co/1tdycnTiwv https://t.co/0jEQbcx2wU	0
COVID-19	1.3688256556270467e+18	http://twitter.com/user/status/1368825655627046912	The Secretary to the Government of the Federation (SGF), Mr Boss Mustapha and members of the Presidential Task Force on COVID-19 will receive their doses of the Oxford-AstraZeneca COVID-19 vaccines today, the SGF Office has said in a statement.	0
COVID-19	1.3700982916275855e+18	http://twitter.com/user/status/1370098291627585537	Everyone in Wisconsin 16 and older will be eligible for COVID-19 vaccines in May, DHS deputy secretary Julie Willems Van Dijk says in a press briefing.	0
COVID-19	1.3676110516180337e+18	http://twitter.com/user/status/1367611051618033665	Teachers and staff in pre-K-12 schools and childcare programs under age 50 can receive a vaccine at a @kroger, @Walmart and @meijer. Teachers 50+ can be vaccinated anywhere in the state. Visit https://t.co/cfAuXPLaoM to find an eligible location. https://t.co/qLFvpkQLGF https://t.co/vav0D2QtbQ	0
COVID-19	1.3706245422850744e+18	http://twitter.com/user/status/1370624542285074433	India’s flag flies high as it extends helping hand to every nation in need of Covid-19 vaccines, across the world. Here is a wonderful message from Prime Minister of Saint Kitts and Nevis, Mr. Timothy Harris on India and our leadership in these challenging times. 🇮🇳 https://t.co/uRdizWC3LU	0
COVID-19	1.3664734161156833e+18	http://twitter.com/user/status/1366473416115683339	New data shows that both the @Pfizer_UK and @AstraZeneca vaccines are highly effective in reducing COVID-19 infections among people aged 70 years and over. Watch Deputy Chief Medical Officer Professor Jonathan Van Tam explain 👇 Find out more: https://t.co/OTILiGq5pj https://t.co/gtjjCxzgz1	0
COVID-19	1.3599350489007022e+18	http://twitter.com/user/status/1359935048900702209	Lots and lots of questions about the COVID-19 vaccines. We’re curating a collection of explainers from trusted sources at the link below - please share widely! @IanTown3 @royalsocietynz @Megan_Woods @MBIEsci @minhealthnz @drayeshaverrall https://t.co/lq56nGagye	0
COVID-19	1.3695737116202844e+18	http://twitter.com/user/status/1369573711620284416	Some people think I am here for PR or propaganda. I, Sputnik V, just want the #covid pandemic to be over. This is my only mission. I think that we should work together to make vaccines non-political and save lives! Together we are stronger! ✌️ 👇 https://t.co/cjYDBDMI5l	0
COVID-19	1.3578339783639982e+18	http://twitter.com/user/status/1357833978363998213	The messenger RNA technology that developed a successful #covid19 vaccine could serve as the solution for HIV, sickle cell, and malaria vaccines. https://t.co/jFwOlSOJKZ	0
COVID-19	1.3681448943052636e+18	http://twitter.com/user/status/1368144894305263617	Tonight, Fiji received 12,000 doses of the AstraZeneca COVID-19 vaccine through #COVAX. No nation can be safe from this virus until we all are. That is why we are working to secure more safe and effective COVID-19 vaccines and secure our people's place in the world's recovery. https://t.co/y24kZZbOG4	0
COVID-19	1.3700714389804483e+18	http://twitter.com/user/status/1370071438980448260	From a public health perspective, it is completely ridiculous and counterproductive to charge people for Covid-19 vaccines. That's why all countries (except India) are providing it free to residents. https://t.co/rAyK6WuTpA	0
COVID-19	1.3701817802846986e+18	http://twitter.com/user/status/1370181780284698624	President Biden says they’ve made plans to buy an additional 100M COVID-19 vaccines and expect to have enough vaccine for all adults by the end of May.	0
