topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1417766304375771141	http://twitter.com/user/status/1417766304375771141	📌Hastaysanız, önerilen tedaviyi reddedebilirsiniz, bu bir haktır; sizi ilgilendirir çünkü bu kararın sonuçlarına sadece siz katlanırsınız. Ancak bir salgında tek koruma ve korunma aşı ise, buna hakkınız yoktur, reddedemezsiniz; çünkü kimse başkalarının hayatını tehlikeye atamaz!	0
COVID-19	1437841319318200327	http://twitter.com/user/status/1437841319318200327	Face de okudum. Biontec kısır yapıyormuş. Sinovac simit köftesi.	0
COVID-19	1414345152517316615	http://twitter.com/user/status/1414345152517316615	Sinovac aşısı için etkinlik %83 hastaneye yatışı önleme %100 diyorlardı. Tam bir fiyasko olmalı ki doktorlar koşa koşa Biontech aşısı oluyorlar. Çookk eski bir tıp bilgisi der ki; Yüksek mutasyon eğilimli solunum yolu virüslerine karşı pandemi ortası aşı ile savaş olmaaazzz...	1
COVID-19	1413963729079767041	http://twitter.com/user/status/1413963729079767041	Bugün tespit edilen 983 yeni hastamız var. Uzun bir aradan sonra günlük hasta sayımız 1.000’in altına indi. Ağır hasta sayımız da azalmaya devam ediyor. Kısıtlama ve tedbirlere uymaya devam ederek aşı uygulamasına geçeceğiz. Birlikte başaracağız. https://t.co/RVlhe7786O	1
COVID-19	1442789965079920640	http://twitter.com/user/status/1442789965079920640	Genel Başkanımız Dr. Fatih Erbakan ve ilim heyetimiz gündemi günlerdir meşgul eden covid 19 aşısı ve Pcr testi zorunluluğu hakkında önemli açıklamalarda bulundu. Açıklamanın tamamını YouTube kanalımızdan izleyebilirsiniz. https://t.co/O0XLfoX5og	1
COVID-19	1407573464119230464	http://twitter.com/user/status/1407573464119230464	Pfizer'in daha önce hangi hapı bulduğunu bilseler koşa koşa aşı olmaya gidecek bir dolu kişi olduğunu düşünüyorum... #COVID19tr #covid19 #coronavirus	1
COVID-19	1439903725607325696	http://twitter.com/user/status/1439903725607325696	Aşımı oldum ama aşı dayatması olan hiçbiryere gitmeyeceğim ve alışveriş yapmayacağım @ErkanTrukten #starbucksBoykot	1
COVID-19	1434425627256446984	http://twitter.com/user/status/1434425627256446984	📌Habertürk Ankara Bürosu’nun edindiği bilgiye göre, Bilim Kurulu, veli onayı ile 12 yaş üstüne de aşı onayı vermiş…	1
COVID-19	1428457474991009807	http://twitter.com/user/status/1428457474991009807	Bir Türk vatanseveri ve aydını olarak ne aşı karşıtıyım nede Türkiyenin Suriyelilere ve Afkanistanlılara yardım etmesine.Ancak medya üzerinden aşı olmak istemeyenlere ve sığınmacılara yönelik endişelerini belirtenlere yapılan hakaretler toplumu kaotik bir ayrışmaya sürüklüyor.	1
COVID-19	1442513705019666437	http://twitter.com/user/status/1442513705019666437	Danimarka, Norveç ve İsveç aşı pasaportunu, zorunlu pcr testini kaldırdı.	1
COVID-19	1429723360125231105	http://twitter.com/user/status/1429723360125231105	Biontech aşısı sonrası: baş ağrısı, baş dönmesi, yorgunluk, kas ağrıları, şuursuzluk, dikkat dağınıklığı, gögüs ağrısı, nefes darlığı, kalp ritim bozukluğu gibi şikayetler gelip geçer. Hayır o şikayetler çok daha ciddi bir hastalığın ön habercisidir. Dikkatli olun.	1
COVID-19	1437901579152240647	http://twitter.com/user/status/1437901579152240647	Pandemi bitsin diye herkes aşı yapılmak zorunda diyen gerizekalılara buradan açıklayalım. Dünya nüfusu 7.8 milyar. Bu 7.8 milyar nüfusa aynı anda %100 etkinliği olan bir aşı yapmadıktan sonra bazı kişilere kademeli olarak aşı yaparak virüs asla bitmez..	1
COVID-19	1432120404374695944	http://twitter.com/user/status/1432120404374695944	Şu üç soru, hatta herhangi biri dahi, salgın düzmecesini yerle bir etmeye yeterlidir: 1- Grip nerede? 2- TÜİK, 2020 ölüm verilerini neden açıklamadı? 3- Sağlık Bakanlığı, aşı olumsuz olaylarını niçin rapor etmiyor?	0
COVID-19	1418199174529617920	http://twitter.com/user/status/1418199174529617920	Güzel bir ankara sabahından günaydınlar.corona yüzünden ev hapsi😆😆😆😆 https://t.co/haDwGGMopK	0
COVID-19	1435860664921231365	http://twitter.com/user/status/1435860664921231365	Tarih boyunca Afrika'nın kaynaklarını sömüren çete, onlara bir gram ekmek vermiyor fakat düzenli olarak aşı yardımında bulunuyor. Anlamak için bir delil değil midir?	1
COVID-19	1432472230873780226	http://twitter.com/user/status/1432472230873780226	Bir takipçimden gelen mesaj. Ankara'da bir salgın var. Benim oğlum da yakalandı. 1 haftada zor atlattık. Kesin bilgi değil ama sulardan kaynaklanıyor diye bir söylenti var. Belediye- bakanlık geyiklerine girmeden bu konuda Ankaralıların aydınlatılması lazım.Çocukları etkiliyor. https://t.co/7cEbnOhExU	1
COVID-19	1439799423261945860	http://twitter.com/user/status/1439799423261945860	prof. dr. serhat fındık bugünkü basın toplantısında covid aşılarının faz aşamalarını geçmediği açıklıyor. #KöleOlmayacağız https://t.co/nyQHTdVWKa	1
COVID-19	1417389892343062550	http://twitter.com/user/status/1417389892343062550	Pfizer/Biontech'in almadığı sorumluluğu Fatih Altaylı almış. Zorla aşılama istiyor. Zorla aşılanırsanız ve sağlığınız aşı yüzünden bozulursa bedelini de FATİH ALTAYLI öder.	0
COVID-19	1408665739565932546	http://twitter.com/user/status/1408665739565932546	İŞÇİ VE MEMURLARIN TAMAMI için yarın yeni bir gün başlıyor. SGK kayıtlı tüm çalışanlar… YARIN İLK İŞİMİZ aşı randevusu almak olsun!	0
COVID-19	1422526400330932247	http://twitter.com/user/status/1422526400330932247	Mavi şemsiyeli bölümde covid indirime girmiş gibi. https://t.co/BYcSd8eoUg	0
COVID-19	1418200630531956739	http://twitter.com/user/status/1418200630531956739	Zorunlu aşı istiyorlar dediğimizde "komplo" deyip gülüp geçenler vardı çünkü fenomenler ve önderleri öyle diyordu. Şimdi dün "bunlar komplo" deyip kahkaha atan aynı kişiler "zorunlu aşı olsun" diyor. Niye biliyor musunuz? Bunlar dünyaya akıllı adama imtihan olsun diye gelmiş	1
COVID-19	1411962079695810561	http://twitter.com/user/status/1411962079695810561	Kütahya Otogarı'nda kurulan aşı alanındaki sağlık personeli, aşı olmayan vatandaşları "Sinovac Sinovac, Biontech Biontech" diye bağırarak davet etti. https://t.co/AzWbaurlGW	1
COVID-19	1431864221529169924	http://twitter.com/user/status/1431864221529169924	TURKOVAC uygulanan gönüllülerde yan etki görülmedi.	1
COVID-19	1428910792854867968	http://twitter.com/user/status/1428910792854867968	15 ülkeden gelen turistlerden PCR ve aşı sorma fakat kendi halkına haftada iki gün aşı dayat. GAVİ ye bizler adına ne sözler verildiyse artık. #PcrDayatmasıDurdurulsun https://t.co/HDTag7xiXP	1
COVID-19	1441078919461998592	http://twitter.com/user/status/1441078919461998592	Koronayı bıraktılar, aşı olmak istemeyenler ile uğraşıyorlar.	0
COVID-19	1415977903645413379	http://twitter.com/user/status/1415977903645413379	Son Dakika: 3 doz aşı olanlara diploma verilmesi kanun teklifi meclisten geçti	0
COVID-19	1412812742042570757	http://twitter.com/user/status/1412812742042570757	Güzel ülkemin covid ile mücadelesi.. #kısıtlama https://t.co/3vQ6o6ifF8	0
COVID-19	1410933601965858821	http://twitter.com/user/status/1410933601965858821	Şunları yapınca Covid-19 5-15 günde iyileşiyor' deyince. Meslektaşlarım; 'Ya nasıl oluyor, irtibata geçelim' diyeceğine; 'Bilimsel konuş, sallama' diyorlar. Ama üreten şirketin bile güvenemediği aşıya hemen kefil oluyorsunuz. İnsan bir merak eder. Sizin de anne-babanız var.	1
COVID-19	1419383669043650568	http://twitter.com/user/status/1419383669043650568	HBER: "Almanya'da, yüksek ödeme almak için yaptıkları koronavirüs test sayısını fazla gösteren şirketlere soruşturma açıldı." Şimdi anladınız mı vakaların nasıl patlatıldığını? Unutmayın! Corona virüs, aynı zamanda ulus devletleri iflas ettirme projesidir...	1
COVID-19	1441072269481156611	http://twitter.com/user/status/1441072269481156611	Almanya Sağlık Bakanlığı, aşı yaptırmayanların Coronavirüs'e yakalanmaları durumunda çalışmadıkları günler için ücret alamayacalarını,  Restoran, tiyatro,sinema gibi etkinliklere girmek için istenilen hızlı Coronavirüs testlerinin ücretinin ise artık karşılanmayacağını açıkladı.	1
COVID-19	1428452517281734667	http://twitter.com/user/status/1428452517281734667	Türk Milleti'ne selam olsun, Salgın teröristleri hakkında suç duyurumuzda 3.dalga listesi! Milletimize terörist saldırıda ön planda olan medya yöneticileri de artık soykırım ve terör şüphelisi olarak soruşturma altında. Anadolu Birliği Partisi olarak peşlerini bırakmayacağız! https://t.co/eoVoKwkgFS	0
COVID-19	1435302025516961796	http://twitter.com/user/status/1435302025516961796	Dr. Scott Atlas: "Bilim, Kovid-19 üzerinden kendini öldürdü". Toprağı bol olsun. https://t.co/XS8VMAkf4z	1
COVID-19	1418800192451661824	http://twitter.com/user/status/1418800192451661824	Değerli arkadaşlarım, aşı olun! Bakın artıyor yine. Bu günler bitmeyecek, aşı olun, aşı. Zararı kanıtlanmış onlarca şey yaparsınız gelecek günleri düşünmeden, ama aşıya gelince 5-10 seneye nolacak belli değil dersiniz. Zerdeçala, kelle paçaya devam ama aşı da olun mutlaka...	0
COVID-19	1438965317863198721	http://twitter.com/user/status/1438965317863198721	Haber: Pfizer ve Moderna, ürettikleri Kovid-19 aşılarının etkisinin zamanla azaldığını, bu nedenle üçüncü doz uygulamasının gerekli olduğunu açıkladı. ABD'de üçüncü doza ilgili nihai karar yarın aşı üreticileri ile FDA yetkililerinin toplantısıından sonra karar verilecek.	1
COVID-19	1431439551801724930	http://twitter.com/user/status/1431439551801724930	Sağlık Bakanlığı anlık aşı sayısını yayınlamayı da bıraktı (Yoğun bakımda yatan hasta sayısı, ağır hasta sayısı vb 1çok veriyi yayınlamayı da bırakmıştı). Sağlık Bakanlığı 2020 istatistiklerini halen yayınlamadı. TÜİK 2020 ölüm sayılarını ve nedenlerini yayınlamıyor. #Bilmehakkı	1
COVID-19	1407918804907311105	http://twitter.com/user/status/1407918804907311105	biontech aşısını olduktan sonra reisi almanca duymaya başladım sizde de aynı mı durum? https://t.co/cOFDMwPmEI	1
COVID-19	1416834775822835712	http://twitter.com/user/status/1416834775822835712	Corona bir öğrenciye bide namaz kıllanlara bulaşıyor #TeravihYasağınıKaldırın https://t.co/1fNZPmNG6B	1
COVID-19	1427553078094487552	http://twitter.com/user/status/1427553078094487552	Fransa... Bu biziz... ‼‼‼ Fransız'lar bu kovid işini bitiricek https://t.co/8Brb3sYBx5	0
COVID-19	1409390636390928385	http://twitter.com/user/status/1409390636390928385	Sana benzer oldu Şiirlerim Saçların gibi , asi ve özgür Bakışların gibi,barış ve umut Dudakların gibi, kurak ve sıcak Avuçların misali, yorgun ve emekçi En önemlisi , Vatan misali, tek ve paylaşılmaz... https://t.co/GE5uAbD6hH	0
COVID-19	1443468160481513473	http://twitter.com/user/status/1443468160481513473	Almanya'da da korona salgını nedeniyle yardım kampanyası başlatılmış!  Haber: @rmznktsOfficial  https://t.co/s0U7I6NVV9	1
COVID-19	1442562082176598016	http://twitter.com/user/status/1442562082176598016	Bugün aşı olmak istemeyen insanları öcü gibi gösterenler, bir polisin ağzıyla birdahaki sefere bu kadar sakin olmayız diyerek tehtit ettirenler, ilerde aşı olmak istemeyenleri hain olarak gösterip, polis tarafından öldürtürlerde... #BoykotKanalD	0
COVID-19	1429721703916113924	http://twitter.com/user/status/1429721703916113924	Türkiye'ye aşısız Afganistan askerleri sokulurken, Türk askerinin aşılanmasına dikkat çekseniz de vatanın nasıl elden gidebileceğini bazı kafaların anlaması zor! Oysa küresel tezgâhın, "vatan" dediğimiz topraklara el koymak için planlandığı çok net! https://t.co/dHEXH1S9hO	1
COVID-19	1409229173621657603	http://twitter.com/user/status/1409229173621657603	Ya bu korona da sıktı artik ha	0
COVID-19	1427288475263438850	http://twitter.com/user/status/1427288475263438850	Tüm Suriyeli ve Afganlar Avrupa'ya gitmeli. Türkiye milyonlarca göçmen yükünü tek başına kaldıramaz. Göçmenler ülkelerindeki savaşların sebebi olan Avrupa'ya gitmeli. Almanlar Berlin'de rahat bira yudumlayacak diye Türk insanı yoksulluğa mahkum olamaz. Göçmenler Avrupa'ya	0
COVID-19	1431183589295677441	http://twitter.com/user/status/1431183589295677441	Türkiye’de kullanılan Biontech aşıları Almanya’da üretiliyor. Bizim burada kullandıklarımız ile aynı tesiste üretiliyor. Pfizer ile ilgisi yok. Birde Türkiye ve Almanya aşı için sadece üretim ve taşıma maliyetini ödüyor. Uğur ve Özlem hocanın anlaşmaya koyduğu ufak bir detay.😊	1
COVID-19	1411098894004625409	http://twitter.com/user/status/1411098894004625409	BioNTech-Pfizer Bütçesi : 7 milyar Dolar Çalışan sayısı : 1313 Dünyayı virüsten kurtaracak aşıyı üretti Diyanet Bütçesi : 13 Milyar TL 131 bin 789 kişi çalışıyor Üretimi yok, fakirlere şükretmeyi öğretiyor #ProtestoEdiyorum #unutma	1
COVID-19	1420339645393608704	http://twitter.com/user/status/1420339645393608704	Son zamanlarda agresif açıklamalar görüyorum: Aşı olmayanları, bilim dışı olmakla itham ederek, aşıların zararlarını ispat etmeye davet ediyorlar. Akıl tutulması! Dünya tersine döndü! Biz hekimler, aşılarla ilgili şüphelerimizi ifade ediyoruz. Bilimsel yaklaşım budur.	1
COVID-19	1407433234695196675	http://twitter.com/user/status/1407433234695196675	Sinovac’ın koruyuculuğunun düşük olduğunu yüzlerce kez açıkladım. Sonuçlar yine haklılığımı gösterdi. Yeni varyantlara karşı hiç korumuyor. Başta sağlık çalışanları olmak üzere 2 doz Sinovac olanların mutlaka 1 doz Biontech yaptırması şarttır. Nokta.	1
COVID-19	1434098676390113285	http://twitter.com/user/status/1434098676390113285	Bugün ,ben ve aşı olmayan üç arkadaşım daha sene başı öğretmeler kurulu toplantısından kovulduk.Cüzzamlı olsak böyle muamele görmezdik herhalde.🔥Müdürümm!🔥 #EğitimePCRDarbesi	1
COVID-19	1427187508979322891	http://twitter.com/user/status/1427187508979322891	Sağlık Bakanı'nın bu ülkeye ve millete bundan böyle yapabileceği en büyük iyilik o koltuğu zaman kaybetmeksizin bırakmaktır.  TTB gerekli yasal değişiklik yapılarak kapatılmalı ve Korona Bilim Kurulu için soruşturma açılarak lağvedilmelidir.  #11AgustosTıpDarbesi	0
COVID-19	1436437500269056000	http://twitter.com/user/status/1436437500269056000	Sahte aşı kartı çetesi! Doktorlar isyanda: Baskı var... Bana da teklif ettiler. Buyurun bakalım.	0
COVID-19	1409377370373603328	http://twitter.com/user/status/1409377370373603328	ABD’de COVID ölümlerinin neredeyse tamamı aşılanmayan kişilerde gerçekleşiyor. Aşı ölümden koruyor. Tam aşılananlarda maske takılması yayılımı azaltacağından DSÖ maske kullanımını önerdi. Özellikle hızlı yayılan Delta varyantı düşünülünce aşı şart, maskeye bir süre daha devam.	1
COVID-19	1427725652078247939	http://twitter.com/user/status/1427725652078247939	Zorlu pandemi şartlarında 2020’de dünya ekonomileri %3,5 küçülürken, Türkiye ekonomimiz son çeyrekte %5,9, yılsonu itibariyle % 1,8 büyüdü.  Reformlar yılı 2021’de de yatırım, üretim, istihdam politikaları, fiyat istikrarı, mali disiplin uygulamalarıyla büyümeye devam edeceğiz.	1
COVID-19	1414664252519063554	http://twitter.com/user/status/1414664252519063554	Küresel finans çeteleri ve içerideki işbirlikçi hainler; Biliyoruz, hiçbir zaman Liderimiz Erdoğan’ın yönettiği güçlü bir Türkiye istemediniz. Covid sürecinde yükselen Türkiye’yi hazmedemediniz. Hamleleriyle ezberinizi bozan Bakanımız Berat Albayrak’ı hedefe koydunuz.  Ama...	1
COVID-19	1409564388265283588	http://twitter.com/user/status/1409564388265283588	korona 1 temmuzda sezon finali yapıyor arkadaşlar diğer sezonda görüşmek üzere	0
COVID-19	1434411249182330880	http://twitter.com/user/status/1434411249182330880	Bütün aşı karşıtları şafak vakti yatağından alınıp, ters kelepçeyle gözleri bağlı şekilde random aşı yapılmalı twitini atan faşist hakkında Savcılığa suç duyurusunda bulunmuştuk. Cumhuriyet Savcısı "Kovuşturmaya yer olmadığına" kararı vermiş. Diyeceklerim bu kadar...	0
COVID-19	1428751233058279434	http://twitter.com/user/status/1428751233058279434	TV5'te Op. Dr. Mehmet Okan Özdemir'in katılımıyla, pandemi tiyatrosunun ardındaki gerçekleri bilimsel olarak çürüttüğümüz yayın, DSÖ politikalarına muhalefet gerekçesiyle Youtube'da yasaklandı. Sansür gerçeğin alametidir. https://t.co/93EOvZc59P	1
COVID-19	1431863955656482816	http://twitter.com/user/status/1431863955656482816	🇨🇦 Kanada Başbakanı Justin Trudeau: “Aşılar, Covid-19 ile mücadeleyi bitirmenin en iyi yoludur. Bu nedenle, uçağa, trene binen herkes veya devlet adına çalışanlar için aşıları zorunlu hale getireceğiz. Çocuklarımız dahil, herkesi bu şekilde güvende ve sağlıklı tutacağız.”	1
COVID-19	1428662260499730433	http://twitter.com/user/status/1428662260499730433	Gece hayatını, konseri, tiyatroyu, alkolü, aşkı, meşki, aklı, fikri, şarkıyı, dansı, festivali.. İnsanı insan yapan ne varsa onları yasaklıyoruz diyemeyince pandemi bahanesine sarılıyorlar. Nazım’ın serpilip gelişen hayata düşmanlar dediği dizelerdeyiz..	0
COVID-19	1427852753964093440	http://twitter.com/user/status/1427852753964093440	HABER: “Sağlık çalışanları ve öncelikli gruplara 4. doz aşı hakkı tanımlandı.” DSÖ bile henüz 3. Doz aşıyı önermezken, bizdeki bu aşı aşkıyla yanıp tutuşmak niye? Evet, küresel ilaç firmalarının sömürüsüne ve dayatmalara karşıyız…	1
COVID-19	1442521491459903488	http://twitter.com/user/status/1442521491459903488	Aşı ile ilgili aleyhte konuşmak "cesaret işi" haline geldi. Konuşan bilim insanları adeta "aforoz" ediliyor. Bu mudur bilimsel özgürlük? Eğer aşı bilimsel bir gerçeklikse, bırakın bilim insanları özgürce tartışsın!	0
COVID-19	1414346151768346631	http://twitter.com/user/status/1414346151768346631	Eczacı arkadaşları ile konuşuyor, onlar da katılırız diyorlar. Bir ayda 60 kişi başvuruyor aşı için. Ve hepsine ÜCRETSİZ yapıyorlar aşıları. Devletin yapamadığını,bir eczacı yapıyor ve devlet hala rahim ağzı kanseri aşısını karşılamıyor. Tebrik ederim seni, Sevgili Cem Kılınç	1
COVID-19	1408894116046553101	http://twitter.com/user/status/1408894116046553101	Biontech aşısının yan etkileri geçmiyor. Bugün uzman bir doktorla görüştüm ve tek çözümün Alman vatandaşlığı alarak Almanya'da tedavi görmem olduğunu söyledi. İlgilenir misiniz? @AlmanyaBE	0
COVID-19	1414737556755865604	http://twitter.com/user/status/1414737556755865604	Corona aşısı yaptırın diyen hekim arkadaşlarıma sorumdur; En az 5 yıl sürmesi gereken faz3 çalışmasının yapılmadıgı corona aşışının, bu 5 yıl içerisinde ciddi bir yan etkisine bağlı olarak bir insanımız sakat kalır ya da ölürse vicdanınız sızlamayacak mı?	0
COVID-19	1433341068515450883	http://twitter.com/user/status/1433341068515450883	@pusholder Corona birazcık şerefin varsa terk edersin o adamın vücudunu	0
COVID-19	1413806258663133187	http://twitter.com/user/status/1413806258663133187	Cenaze pamuğu ile tanışmamak için aşı pamuğu ile tanışın. https://t.co/dp0RwF3kjN	0
COVID-19	1409207408811986947	http://twitter.com/user/status/1409207408811986947	Bugün 448 bin kişi için aşı günü!	1
COVID-19	1420350832030199814	http://twitter.com/user/status/1420350832030199814	Yani şunu anlamıyorum. Aşı olmuyorsunuz peki neden maske takmıyorsunuz? Neden kuralları hiçe sayıyorsunuz. ?	0
COVID-19	1427728000825630724	http://twitter.com/user/status/1427728000825630724	Metro Turizm kaçak göçmen taşıma hattı kurmuş, ülkeyi baştan başa dolaşıyor. Peki tüm bunlar olurken ülkenin içişleri bakanı ne yapıyor?	1
COVID-19	1431312140825153543	http://twitter.com/user/status/1431312140825153543	havaalanında patlama olur taksiler 20 liralık yere 200 lira ister, Elazığ’da deprem olur 5yüz liralık ev kiralar 1.500 lira olur, pandemi olur dezenfektan fiyatları ona katlanır. nerden tutsan elinde kalan bir çürümüşlük, kokuşmuşluk ..	1
COVID-19	1410327462035197963	http://twitter.com/user/status/1410327462035197963	İki doz Biontech ( olan var mı?) olanlara, 3. Doza gerek yok	1
COVID-19	1428425116447395844	http://twitter.com/user/status/1428425116447395844	Antikor miktarım çok düşük çıktı, Covid 19’ a karşı hiç koruma olmadığı anlamına mı gelir? Ya yeni varyantlar? ✅Hayır, tüm hikaye antikordan ibaret değildir. Bağışıklık sistemimiz oldukça kompleks yapıda ve sadece antikorlardan oluşmaz. İşte iyi haber burada...	1
COVID-19	1422513080852955137	http://twitter.com/user/status/1422513080852955137	Kimliğinde adı “Türk” dini “İslam” ama 300 yıldır bu milletin ve devletin başına bela olmuş ,rahmetli Atilla İlhan’ın ifadesiyle” %10 hain kontenjanı”var. Atatürk’ün ölümünden sonra adım adım Türk devletinin altını oyuyorlar.Kovid-19 ve yangınlar ve yeni ŞOKlar asimetrik savaştır	0
COVID-19	1407976619239690243	http://twitter.com/user/status/1407976619239690243	Biontech/Pfizer'ın Aşı #Deneği# Olmayın..Bimden mal almayın #BİMikınıyorum	0
COVID-19	1428281199865303040	http://twitter.com/user/status/1428281199865303040	Aşı da zorlama yok ama yaptırım çok Direkt değil Dolaylı yoldan zorlama var Örnek; İşten atılma tehdidi.	1
