topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1248508551749918721	http://twitter.com/user/status/1248508551749918721	Горди сме, че дарихме средства в новия фонд „Обединени срещу COVID-19“. В него заедно с други компании вече събрахме повече от 815 000 лева. Вярваме, че солидарни и обединени сме по-силни от всяка зараза! https://t.co/emFXm18H0c	0
COVID-19	1276269504692191237	http://twitter.com/user/status/1276269504692191237	Рекордни 166 са новозаразените за денонощие от Covid 19 в България https://t.co/6fPHsqJlIj	0
COVID-19	1285489429616918529	http://twitter.com/user/status/1285489429616918529	Райфайзенбанк България и ЕИФ договориха 18 млн. евро в подкрепа на българския иновативен бизнес по програмата на Европейския съюз InnovFin. Гаранционната схема е част от политиката на ЕС за справяне с икономическата криза, причинена от COVID-19: https://t.co/JtZSuvxst3	0
COVID-19	1299544583672659972	http://twitter.com/user/status/1299544583672659972	От началото на пандемията 603 са починали от COVID-19 у нас https://t.co/69nWE8TyuI	0
COVID-19	1258770328748265478	http://twitter.com/user/status/1258770328748265478	Благодарение на създадения от ЕС хуманитарен въздушен мост, спешни пратки, свързани с #coronavirus ще бъдат транспортирани до най-критичните зони на 🌍. Първият ✈️ на ЕС ще превози 60 хуманитарни работници от различни НПО и 13 тона хуманитарни товари. https://t.co/z1VFxBa2Ul	0
COVID-19	1273526949818896385	http://twitter.com/user/status/1273526949818896385	Ути Бъчваров бил в болница заради COVID-19https://skandal.bg/news/15924674289423/uti-bachvarov-bil-v-bolnitsa-zaradi-covid-19 https://t.co/EhloMdaATa	0
COVID-19	1244136810604871687	http://twitter.com/user/status/1244136810604871687	11 са излекувани от COVID-19 и изписани от болница у нас https://t.co/y21vctxqpQ	0
COVID-19	1245056137168400396	http://twitter.com/user/status/1245056137168400396	Като част от мерките за овладяване на #CoronavirusPandemic ЕС осигурява средства за спешно разработване на ваксини и методи на лечение. Изследвания, финансирани от ЕС за борба с #COVID19 https://t.co/nU9VJszRSG Списък с проекти за борба с коронавируса https://t.co/4qWqnCjPZ6 https://t.co/0Bodq5N7zp	0
COVID-19	1289773234762571776	http://twitter.com/user/status/1289773234762571776	Със 146 нараснаха случаите на COVID-19 у нас https://t.co/Au0e4MQIut	0
COVID-19	1271369153597902856	http://twitter.com/user/status/1271369153597902856	Туитър изтри над 170 хил. профила, част от китайска операция за COVID-19 и Хонконг https://t.co/8qbuULb0QQ	1
COVID-19	1257490803846414338	http://twitter.com/user/status/1257490803846414338	Глобална дарителска кампания на ЕК Досега са събрани 7.4 млрд. евро за разработване на диагностика, лечение и ваксина за #coronavirus, достъпни за всички Кампанията за набиране на дарения продължава. #UnitedAgainstCoronavirus https://t.co/Vo8nGzQKlp	0
COVID-19	1270622056821010433	http://twitter.com/user/status/1270622056821010433	Той е Росен. Така го знаят приятелите му. Никой от тях не подозира, че той работи сега, за да има ток в домовете им. Както го правеше и при кризата с COVID-19. Затова за децата си той е супер герой. В ЕЙ И ЕС България работят още 500 супер герои. За да е светло и топло у дома. https://t.co/bssdTPe2bZ	0
COVID-19	1273276725468835840	http://twitter.com/user/status/1273276725468835840	Стотици се заразиха с COVID-19 в най-голямата германска кланица https://t.co/Q54Y352EK5	0
COVID-19	1294606068417536001	http://twitter.com/user/status/1294606068417536001	Всички контактни лица на положителния за COVID-19 лекар от ЦСМП-Кюстендил са отрицателни https://t.co/ecdkRr3Xcr https://t.co/8lABGnRYDF	0
COVID-19	1240954330313830400	http://twitter.com/user/status/1240954330313830400	Европейската комисия прие Временна рамка за държавната помощ в условията на COVID-19 https://t.co/ONX864p0GD via @vestnikstroitel	0
COVID-19	1242078184830615553	http://twitter.com/user/status/1242078184830615553	Загубата на обонянието може да е единственият симптом за COVID-19 https://t.co/UmnmYJrDuC https://t.co/TDVpgHLSHq	1
COVID-19	1275801252388130816	http://twitter.com/user/status/1275801252388130816	„Солидарността между европейците в условията на #Covid19 спаси животи. Близо 200 френски пациенти бяха приети от Германия, Швейцария, Люксембург и Австрия. Ние доставихме медицински консумативи на няколко страни, включително и на Италия.“ Президентът Е. Макрон https://t.co/7B1PXplbIX	0
COVID-19	1248145961647517696	http://twitter.com/user/status/1248145961647517696	Временната рамка за държавна помощ, която ЕК въведе заради икономическия ефект на #coronavirus, помага и на България. 🇧🇬 🇪🇺 ЕК одобри схема за гаранции на заеми в размер на 500 млн. лева, които да помогнат на българските МСП да преодолеят кризата. 👉 https://t.co/IBgupqfzhP https://t.co/23K1hfal8f	0
COVID-19	1278179151166480391	http://twitter.com/user/status/1278179151166480391	Новите случаи на COVID-19 у нас се увеличават - 158 https://t.co/0Kr35qKLOD	0
COVID-19	1275050612623843328	http://twitter.com/user/status/1275050612623843328	Дисциплината със спазването на противоепидемичните мерки в детските градини продължава https://t.co/UxP3VVeitK	0
COVID-19	1295421653808226308	http://twitter.com/user/status/1295421653808226308	Министър Ангелов: при 60 легла за пациенти с коронавирусна инфекция в УМБАЛ „Канев“, към днешна дата в болницата лежат 18 пациенти с потвърден COVID-19 https://t.co/MAqC4E6jR0 https://t.co/8wZ9cX5KZ4	0
COVID-19	1257918517581475842	http://twitter.com/user/status/1257918517581475842	Около 170 000 млади европейци, участващи в стажове в чужбина по програмата Еразъм и в доброволческа дейност, изпитват трудности заради кризата с коронавируса. Европейският парламент настоява те да получат нужната подкрепа: https://t.co/1wPZhx5XO1 #ЕвропаСрещуCOVID19 https://t.co/KNCkJFEfET	0
COVID-19	1260935566708760586	http://twitter.com/user/status/1260935566708760586	В първите 6 часа, вече има над 8400 кандидата за безвъзмездна помощ от #структурнитефондове за малки фирми в България, засегнати от кризата #CRII #EUSolidarity #CohesionPolicy #EUinmyRegion https://t.co/OMd5p3bjnc	0
COVID-19	1294580501483683840	http://twitter.com/user/status/1294580501483683840	Няма да бъдат затваряни повече градове заради  COVID-19 https://t.co/nVVxZSKXZr via @BreakingBG	0
COVID-19	1255221456407052292	http://twitter.com/user/status/1255221456407052292	Малко числа: - Над 15000 полицаи получиха по 650 лв. - В същото време лекарите с бонуси за Covid са 1700 - пациенти с Covid в болница: 301 - пациенти в интензивното: 39 https://t.co/NPHpHiy71o	0
COVID-19	1262603268812935168	http://twitter.com/user/status/1262603268812935168	Бразилия вече е четвърта в света по брой заразени от COVID-19 https://t.co/Sb7uE9Wkym	0
COVID-19	1299335025272520704	http://twitter.com/user/status/1299335025272520704	Ангелов: Ваксината за COVID-19 ще бъде по желание и безплатна в България https://t.co/jKx428IwDz	1
COVID-19	1260616517949030401	http://twitter.com/user/status/1260616517949030401	8% спад за световната ИТ индустрия през 2020: https://t.co/twl1ikom9B @Gartner_inc, #CloudServices, #CommunicationsServices, #COVID19, #DataCenterSystems, #EnterpriseSoftware, #ITServices https://t.co/2cvZNizbfS	0
COVID-19	1278590218208190464	http://twitter.com/user/status/1278590218208190464	Общият брой регистрирани положителни проби на COVID-19 за изминалото денонощия в област Смолян са 9. От тях в община Смолян – 1, по 3 в Мадан и Рудозем и в Доспат - 2 https://t.co/EDLXDfRDa9	0
COVID-19	1278595687865823232	http://twitter.com/user/status/1278595687865823232	Ваксината срещу Covid-19 на BioNTech и Pfizer показва потенциал при първите тестове върху хора https://t.co/41LoSC3v3M чрез @centerprh	0
COVID-19	1251386218904006657	http://twitter.com/user/status/1251386218904006657	В Сливен има още един нов случай с Covid-19, за България общата бройка на заразените с коронавирус е 865 https://t.co/FnhkKSsVTk	0
COVID-19	1251160560038637575	http://twitter.com/user/status/1251160560038637575	Щабът: 846 са случаите на COVID-19 у нас - bTV Новините https://t.co/piz5lf0egP	0
COVID-19	1264648117397286913	http://twitter.com/user/status/1264648117397286913	Жена на 107 години пребори COVID-19 в Иран https://t.co/QKyUYpRSK2	0
COVID-19	1253565002272866304	http://twitter.com/user/status/1253565002272866304	Чудно, но на тези места по света още няма COVID-19 : https://t.co/odbEXBdbGT https://t.co/OEyBsJJtBr	0
COVID-19	1294139488382279681	http://twitter.com/user/status/1294139488382279681	325 излекувани от COVID-19, почти двойно по-малко нови случаи https://t.co/4lsiMzoQtP	0
COVID-19	1252834450896850958	http://twitter.com/user/status/1252834450896850958	#COVID19 Последни данни: Новите заразени с COVID 19 у нас сa 49, общият им брой надхвърли 1000 https://t.co/dGPEigjaeI	0
COVID-19	1247767381448904707	http://twitter.com/user/status/1247767381448904707	Новите случаи на коронавирус, потвърдени в страната за денонощие, вчера бяха 62, при 32 - ден по-рано https://t.co/R6oTCDxaq1 figugudu	0
COVID-19	1257930140144844800	http://twitter.com/user/status/1257930140144844800	Ананиев отмени още противо-епидемични мерки, въведени заради COVID-19 у нас https://t.co/EUuR95Skyz Bulevardbg	0
COVID-19	1295891276148211713	http://twitter.com/user/status/1295891276148211713	Проклятието на COVID-19: Починаха двама свещеници, единият от които брат на починалия от коронавирус Екатеринодарски Митрополит Исидор https://t.co/Y2LdwRH3ll	0
COVID-19	1290874119156895744	http://twitter.com/user/status/1290874119156895744	3 новозаразени с COVID-19 в Русе, 255 в страната за денонощието https://t.co/JNi9NTiFwO https://t.co/9Lzprj9ZdN	0
COVID-19	1257934765040250880	http://twitter.com/user/status/1257934765040250880	The Times: Жертвите на COVID-19 във Великобритания са двойно повече – 55 700 https://t.co/fqA7onHqnr	0
COVID-19	1293471520652697600	http://twitter.com/user/status/1293471520652697600	9 нови случая на COVID-19, 6 от тях - в Спешна помощ : Вестник Знаме - новини Пазарджик и областта https://t.co/aUgR36d8by	0
COVID-19	1278321233415884805	http://twitter.com/user/status/1278321233415884805	Одобрени са проектите на две споразумения за осигуряване участието на България в Паневропейския гаранционен фонд в отговор на COVID-19 https://t.co/lkd7pZDnZs	0
COVID-19	1296319435502792705	http://twitter.com/user/status/1296319435502792705	Заразените с COVID-19 намаляват при рекорден брой направени тестове https://t.co/XjCRtmXh4f	0
COVID-19	1253668938505912322	http://twitter.com/user/status/1253668938505912322	БФС с първи мерки в битката срещу COVID-19 https://t.co/bBLL4aDfsQ via @Новини от Бургас	0
COVID-19	1297765670910857216	http://twitter.com/user/status/1297765670910857216	60 са новорегистираните случаи на #COVID19 , няма починали https://t.co/bR7vDB9rHK	0
COVID-19	1270704539621101569	http://twitter.com/user/status/1270704539621101569	Огнища на COVID-19 в предприятия в Стара Загора, 20 работници са заразени https://t.co/UVKYIWQjxY	0
COVID-19	1261931345598574595	http://twitter.com/user/status/1261931345598574595	Увеличил се е броят на заразените с COVID-19 в Германия https://t.co/gq730gWBdK	0
COVID-19	1294541509090476032	http://twitter.com/user/status/1294541509090476032	Отново осем са положителните за Covid-19, те са от Драгиново, Добровница, Велинград, Панагюрище, Пазарджик и Лесичово https://t.co/XcR0jZoXuf	0
COVID-19	1273879038717833216	http://twitter.com/user/status/1273879038717833216	Акад. Богдан Петрунов: Епидемията от COVID-19 още е в ход https://t.co/1BkfGJ8VoU btvnovinite	0
COVID-19	1264814550282653698	http://twitter.com/user/status/1264814550282653698	САЩ: 638 починали от COVID-19 за 24 часа https://t.co/cXzRmM9RGj	0
COVID-19	1254785965710704642	http://twitter.com/user/status/1254785965710704642	Още 15 нови случая на COVID-19 за днес https://t.co/6KqxoGQ1hN	0
COVID-19	1256532048833118208	http://twitter.com/user/status/1256532048833118208	Германия започна първото си клинично изпитание на ваксина срещу COVID-19 (ОБНОВЕНА) https://t.co/dn9dXBPHra чрез @zdravenbg11	0
COVID-19	1236332682113622019	http://twitter.com/user/status/1236332682113622019	Лабораторията за изследване на COVID-19 заработи и в Стара Загора: https://t.co/QcKyeCabP7	0
COVID-19	1256967780311728132	http://twitter.com/user/status/1256967780311728132	Китай е скрил и унищожил важни данни за COVID-19, твърдят служби от 5 държави https://t.co/Xz7B2KwW6c	0
COVID-19	1293458217750736896	http://twitter.com/user/status/1293458217750736896	Електронните цигари допринасят за разпространението на COVID-19 сред младежитеhttps://t.co/PsaZoTkQYi https://t.co/LLtN1ZNIFV	0
COVID-19	1282274466513530880	http://twitter.com/user/status/1282274466513530880	Ключови елементи са били &amp;quot;вмъкнати в генетичния код на вируса&amp;quot;, което показва, че той не се е развил естествено https://t.co/OvbnlccztF Ексдиректорът на МИ-6 категоричен: COVID-19 е създаден от човек Прочети повече в https://t.co/hBsfUd88cW: https://t.co/OvbnlccztF	1
COVID-19	1254288197615566849	http://twitter.com/user/status/1254288197615566849	(1290 заразени с COVID-19, 56 нови случая за денонощие) от Зарата - Новини - https://t.co/eBZ6VZsnih #новини #коронавирус https://t.co/jHXB9CF8s6	0
COVID-19	1244525783990841344	http://twitter.com/user/status/1244525783990841344	@tezinka2 @vangoooo1 @kido_bea oсвен това това за смъртността дори не е вярно! смъртност от COVID 19 (засега) - 4,3% средно за целия свят; смъртност от обикновения грип - &lt;1% https://t.co/j9A2E1hO0a	0
COVID-19	1236692408982736898	http://twitter.com/user/status/1236692408982736898	Кметът на Стара Загора Живко Тодоров издаде заповед във връзка с ограничаване на разпространението на коронавирус https://t.co/l7A5F1W93g #coronavirus https://t.co/m25u7utvlH #infoz чрез @infoz_bg	0
COVID-19	1233419767198965761	http://twitter.com/user/status/1233419767198965761	Вицепрезидентът Майк Пенс лично ще проверява изявленията на Центъра за контрол и превенция на заболяванията за политическа коректност: https://t.co/uEpU6baW8O	0
COVID-19	1260225244264103936	http://twitter.com/user/status/1260225244264103936	43-годишен мъж с COVID-19 е починал в Пазарджик - bTV Новините https://t.co/qedvdjUq4L	0
COVID-19	1293086341496999936	http://twitter.com/user/status/1293086341496999936	Руски учен изследва невъзприемчивостта към COVID-19 https://t.co/rszRxcRqrU	0
COVID-19	1287061864933928960	http://twitter.com/user/status/1287061864933928960	Детектор за моментално откриване на COVID праща резултата директно в телефона https://t.co/HLgVaBf2kN	1
COVID-19	1270242809451360257	http://twitter.com/user/status/1270242809451360257	83 са новите положителни резултати за COVID-19 през последното денонощие. Изследвани са 1406 проби, показват данните на Националната информационна система. #новини #коронавирус #пандемия #влошаване #заразени #СЗО #икономическиживот https://t.co/ZXNvsZc2Fj	0
COVID-19	1257557602675888128	http://twitter.com/user/status/1257557602675888128	Приет в болница със сърдечни проблеми, Дейв е дал положителен тест за Covid-19 и на 3 май вечерта е загубил битката с вируса. https://t.co/TA16h5s8yB	0
COVID-19	1280395182966439936	http://twitter.com/user/status/1280395182966439936	Държавна агенция „Електронно управление“ отличена за Кампания с кауза COVID 19 https://t.co/MC7jfIZ0Sg	0
COVID-19	1295309034640343040	http://twitter.com/user/status/1295309034640343040	Броят на смъртните случаи от COVID-19 в САЩ надхвърли 170 000 https://t.co/myc9hLytqq	0
COVID-19	1252638738422722561	http://twitter.com/user/status/1252638738422722561	RT: @publicsbg ТЕЦ "КонтурГлобал Марица Изток 3" продължава да работи стабилно при най-строги мерки срещу COVID-19 https://t.co/IdHbPaRGOy	0
COVID-19	1244927422807658497	http://twitter.com/user/status/1244927422807658497	12-годишно дете почина от COVID-19 в Белгия https://t.co/QQHNn3vqZN	0
COVID-19	1260151768643776512	http://twitter.com/user/status/1260151768643776512	Затвориха Министерството на околната среда заради заразен с COVID-19 https://t.co/QMJH9gAONn	0
COVID-19	1255018414164361216	http://twitter.com/user/status/1255018414164361216	В кризата с COVID-19, AES България чувства още по-голяма отговорност към своята мисия да доставя надеждна енергия. Ние осигуряваме средно 10% от потребяваната енергия в България, гарантирайки с нужните мерки, здравето и безопасността на нашите служители. https://t.co/UBjHheMbCp	0
COVID-19	1264474132957331456	http://twitter.com/user/status/1264474132957331456	Covid-19 в България: Запазва се тенденцията новите случаи да са по-малко от оздравелите https://t.co/M17kEaktGR	0
COVID-19	1280132399167307776	http://twitter.com/user/status/1280132399167307776	Мексико му го "зачука" на Тръмп. Затвори границата с Аризона и реши проблема със стената... https://t.co/3dINn7QXZg	0
COVID-19	1263002666378166273	http://twitter.com/user/status/1263002666378166273	Вдовицата на астронавта Джон Глен почина от COVID-19 на 100-годишна възраст https://t.co/z0BiQoP28X	0
COVID-19	1295232831464112132	http://twitter.com/user/status/1295232831464112132	Министърът на здравеопазването ще провери как работят в условията на COVID-19 болниците и РЗИ в Русе https://t.co/9RQgZdpUzN https://t.co/kTHED9SSqD	0
COVID-19	1290629435604049922	http://twitter.com/user/status/1290629435604049922	Изследваха всички в Ботев за Covid-19, вижте какви са резултатите : https://t.co/odbEXBdbGT https://t.co/LXq0NlQZFo	0
COVID-19	1296678288987959298	http://twitter.com/user/status/1296678288987959298	През последното денонощие са регистрирани 142 нови случая на Covid-19 у нас https://t.co/S67DWDA6hK	0
COVID-19	1244165950611603457	http://twitter.com/user/status/1244165950611603457	Скок на смъртните случаи в Турция от COVID-19 https://t.co/HaeUulSNUB	0
COVID-19	1247782687688888323	http://twitter.com/user/status/1247782687688888323	Мъж и две жени са новите случаи на COVID-19 в област Стара Загора https://t.co/LylVNdvKbU	0
COVID-19	1295590117122494464	http://twitter.com/user/status/1295590117122494464	14 пациенти с #COVID19 са починали за денонощие, a новите случаи са 135 https://t.co/I39xGh13Fk	0
COVID-19	1265188991835484162	http://twitter.com/user/status/1265188991835484162	СЗО предупреждава за втори пик в страните, където Covid-19 отшумява https://t.co/6DeuQU0oOz https://t.co/m7W1TWZv9I	0
COVID-19	1274798238902685696	http://twitter.com/user/status/1274798238902685696	Григор Димитров е болен от Covid-19 https://t.co/ByaBiKJbpa	0
COVID-19	1278188441558228993	http://twitter.com/user/status/1278188441558228993	Медицинско изследване от Ухан: Пчелната отрова убива Covid-19 : https://t.co/odbEXBdbGT https://t.co/S1KxtzaP6O	0
COVID-19	1278594392144719873	http://twitter.com/user/status/1278594392144719873	(33 положителни проби за COVID-19 са установени в шивашки цех в Кричим) от Зарата - Новини - https://t.co/A35PTmdEc4 #новини #COVID19 #новиположителнипроби https://t.co/WOlgQtVDFX	0
COVID-19	1244361824381726721	http://twitter.com/user/status/1244361824381726721	Добра новина:Съпругата на канадския премиер се е излекувала от COVID-19 https://t.co/MIF8vC1WlI	0
COVID-19	1272550928793645057	http://twitter.com/user/status/1272550928793645057	Тройно се увеличи броят на позитивните случаи на Covid-19 в област Смолян https://t.co/8brb2D2tLF	0
COVID-19	1275686697905381376	http://twitter.com/user/status/1275686697905381376	Д-р Кокалов: Пари и места в болниците за лечение на COVID-19 има, трябват лекари https://t.co/ZyR5e6OdFZ	0
COVID-19	1252856203937374211	http://twitter.com/user/status/1252856203937374211	Болница и шивашки цех са новите големи огнища на Covid-19 у нас https://t.co/G2J31L69ym Mediapoolbg https://t.co/LaS1gOy5rm	0
COVID-19	1285164724536127488	http://twitter.com/user/status/1285164724536127488	Драстичен спад на новите случаи на COVID-19 у нас. Най-много положителни проби има в столицата. Повече вижте тук: https://t.co/kVEuGPmHJ3 https://t.co/HsvSd4vzZE	0
COVID-19	1284890260132950016	http://twitter.com/user/status/1284890260132950016	COVID-19 в Европа: България, Швеция и Португалия с най-висок ръст https://t.co/Cz0fn5XX7w	0
COVID-19	1283322068851982337	http://twitter.com/user/status/1283322068851982337	(Трагедия! Борецът Николай Щерев почина от COVID-19) от Зарата - Новини - https://t.co/RHq8rdohpZ #новини #борба https://t.co/4LscDL32Ad	0
COVID-19	1237401414613286912	http://twitter.com/user/status/1237401414613286912	Сега, когато вирусът циркулира в толкова много държави, заплахата от пандемия е реална. Но това може да бъде първата контролирана пандемия в историята, заяви генералният директор на Световната здравна организация - д-р Тедрос Гебрейесус на брифинг. https://t.co/FSCYUtwkWI	0
COVID-19	1278687582621175808	http://twitter.com/user/status/1278687582621175808	Микро и малки фирми от Лудогорието започнаха да получават безвъзмездна подкрепа за преодоляване на последствията от пандемията COVID-19 https://t.co/JClqUlRcMg	0
COVID-19	1243932936082206724	http://twitter.com/user/status/1243932936082206724	Шести българин почина от COVID-19 https://t.co/VNemKGxwHM	0
COVID-19	1275676891110834176	http://twitter.com/user/status/1275676891110834176	При 2946 теста, най-много са в София 130 нови потвърдени случаи на Covid-19 са били отч... https://t.co/VWcw9tKwOS	0
COVID-19	1282987142541717504	http://twitter.com/user/status/1282987142541717504	Коронавирусът Дава Опасен Тласък На Най-Мрачната Програма На DARPA https://t.co/E5tB2DHqsA	1
COVID-19	1262664914860216320	http://twitter.com/user/status/1262664914860216320	Няма нови случаи на заразени с COVID-19 в Разградско https://t.co/dyfvKDB8Qe	0
COVID-19	1250096790180900865	http://twitter.com/user/status/1250096790180900865	Личните лекари искат по-добра защита за себе си и пациентите си https://t.co/8ahCkANZWS чрез @centerprh	0
COVID-19	1251749378936565761	http://twitter.com/user/status/1251749378936565761	Мъж на 60г. е новата жертва на COVID-19(ВИДЕО) https://t.co/8QmY0QEAM9	0
COVID-19	1288049923427119104	http://twitter.com/user/status/1288049923427119104	Туристи от 11 държави извън ЕС ще влизат в България само срещу отрицателен PCR тест за Covid-19 https://t.co/wIs42uo0iq	0
COVID-19	1288437553788530689	http://twitter.com/user/status/1288437553788530689	📢📢 ЕК сключи споразумение с @Gileadsciences за осигуряване на достатъчни дози Ремдезивир за всички нуждаещи се от лечение на #COVID19. Разпределянето към държавите ще започне от 1/08. Лекарството може да помогне на 30 000 пациенти с тежки симптоми. 🇪🇺 https://t.co/nYB3B97v7G https://t.co/HDfKzbQ5iu	0
COVID-19	1285098358324035584	http://twitter.com/user/status/1285098358324035584	Докато в Брюксел текат преговорите за дългогодишния бюджет на ЕС и за плана за възстановяване от коронавируса, вижте какви са изискванията на Европейския парламент, за да се съгласи със сделката, която ще постигне Европейският съвет: https://t.co/GQ0FkOvUlf #ЕвропаСрещуCOVID19 https://t.co/nP6qjvc3Kk	0
COVID-19	1256977750084276229	http://twitter.com/user/status/1256977750084276229	Проф. Иво Петров: COVID-19 ще остане завинаги, както са вирусите на СПИН и ебола - https://t.co/Mu6H3CY4ma	1
COVID-19	1273142919520804865	http://twitter.com/user/status/1273142919520804865	В Пекин (към 22 млн. население) има нови под 40 случая с COVID и са в паника. Аматьори! Ние имаме 112	0
COVID-19	1275657506623295496	http://twitter.com/user/status/1275657506623295496	130 са новите случаи на COVID-19, потвърдени у нас през последното денонощие https://t.co/OSu9BrE5WP	0
COVID-19	1253386743954448384	http://twitter.com/user/status/1253386743954448384	🇪🇺🇧🇬 България получи одобрение от ЕК за 150 млн. евро държавна помощ, предназначена за българските МСП. Това е възможно чрез временната #EUstateaid рамка, приета от ЕС в отговор на #coronavirus . Кандидатстващите предприятия ще могат да получат до 800 хил. лв. #StrongerTogether https://t.co/rivjqnSQal	0
