topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1295441741122801665	http://twitter.com/user/status/1295441741122801665	وسط مخاوف من زيادة المصابين بـ #كورونا مع حلول الخريف.. ينصح عدد من خبراء الصحة في العالم بأخذ لقاح #الإنفلونزا الموسمية في العام الحالي لتفادي الإصابة بها لاسيما أنه متاح منذ فترة طويلة https://t.co/f83Bhz4oa6 #العربية	0
COVID-19	1298634303140696067	http://twitter.com/user/status/1298634303140696067	سهم شركة Moderna يقفز بنحو 8٪ بعد تقرير للشركة يفيد بأنه لقاحا ضد فيروس #كورونا أظهر نتائج واعدة في تجارب صغيرة على مرضى مسنين https://t.co/E2G5tBpFdD	1
COVID-19	1293510040377204736	http://twitter.com/user/status/1293510040377204736	علي عواد | ماذا نعرف عن اللقاح الروسي حتى الآن؟ #كورونا @ali_awwad_ https://t.co/k4QodKEdc2	0
COVID-19	1293096419268743168	http://twitter.com/user/status/1293096419268743168	صباح الخير 😁 تفاؤل على الصبح سباق تطعيم الكورونا الصين وبريطانيا وروسيا وامريكا في المرحلة الثالثة والاخيرة ألمانيا في المرحلة الثانية استراليا في الاولى بريطانيا وروسيا الاقرب لانتاجه السنة هذه لو التجارب كلهن نجحن https://t.co/pFarvMrg3l	0
COVID-19	1294547848193888256	http://twitter.com/user/status/1294547848193888256	#روسيا تعلن بدء إنتاج لقاح مضاد لـ #كورونا #كوفيد_19 https://t.co/TSFBfyC8bi	0
COVID-19	1296824008403492865	http://twitter.com/user/status/1296824008403492865	وزير #الصحة: •إجراء أكثر من 70 ألف فحص لـ #كورونا يوميًا •معدل الوفيات بالفيروس في #المملكة هو ضمن الأقل عالميًا •حريصون على اتخاذ كافة الإجراءات الوقائية •من الصعب التنبؤ بموعد توفير اللقاح عالميًا	0
COVID-19	1299018582534356992	http://twitter.com/user/status/1299018582534356992	آخر تطورات #كورونا عالميا.. روسيا.. بدء توزيع اللقاح لإجراء اختبارات ما بعد تسجيله https://t.co/CwqiZ59rTL #أخبار_الوئام	0
COVID-19	1293123056060248064	http://twitter.com/user/status/1293123056060248064	روسيا تتفوق في السباق العالمي لإنتاج لقاح ضد فيروس كورونا .. والرئيس بوتين يبشر العالم بتسجيل أول لقاح في العالم #روسيا https://t.co/xqoiENtOCv	0
COVID-19	1241808238376607745	http://twitter.com/user/status/1241808238376607745	كلمة سيدي الرئيس عيدروس الزبيدي والموجهة للشعب الجنوبي بخصوص فيروس كورونا . والعمل جاري لتنفيذ كل ما جاء في هذا الخطاب مع ما تقدم من إجراءات بتوجيهاته السابقة منذ بداية الأزمة وبمتابعة شخصية من الرئيس حفظه الله ورعاه .	0
COVID-19	1291766053589065728	http://twitter.com/user/status/1291766053589065728	#روسيا تعلن أن لقاح فيروس #كورونا المستجد الذي طوره مركز "جماليا" سيتم تسجيله بحلول 12 أغسطس الجاري #COVID19 https://t.co/5j15tUx4oI	1
COVID-19	1299288028867895296	http://twitter.com/user/status/1299288028867895296	يبدو ان هناك ارتفاع مفاجيء في حالات #كورونا بشكل مضطرد في دول أوروبا الغربية وكذلك شرق اسيا، ما يشيء بموجة ثانية من الفيروس خلال أسابيع ، كفانا الله واياكم شره . ويبقى الأمل معقود بعد الله، على لقاح أكسفورد الذي سيتم تسليمه للجهات المتخصصة في #بريطانيا الشهر القادم .	0
COVID-19	1293165472364601344	http://twitter.com/user/status/1293165472364601344	لمن يهمه الأمر... #وزير_التعليم #وزير_الصحه ١٠٠ الف تلميذ وتلميذة اصيبوا ب #فيروس_كورونا خلال اسبوعين فقط من فتح (بعض) المدارس في (بعض) ولايات أمريكا. - أرى استمرار غلق المدارس واستمرار العملية التعليمية عن بعد لحين إيجاد لقاح من دول موثوقة! https://t.co/cwg3JouXt3	1
COVID-19	1293137843322224640	http://twitter.com/user/status/1293137843322224640	عاجل - رسمياً.. #سبوتنيك أول لقاح لـ #كورونا معتمد بالعالم • روسيا: #اللقاح أظهر فعالية وأمان عاليين.. ويمنح الإنسان مناعة لمدة عامين • تلقينا طلبات للحصول على مليار جرعة • #بوتين: اللقاح لم يُكمل التجارب السريرية بعد.. لكنه فعال https://t.co/O9J27N5LxG	1
COVID-19	1294609464771907584	http://twitter.com/user/status/1294609464771907584	مفاجأة.. نصف الأطباء الروس لا يثقون في لقاح #كورونا "السريع" https://t.co/3OrisY5JtG	0
COVID-19	1295386151625166848	http://twitter.com/user/status/1295386151625166848	بعد #روسيا بأيام، #الصين تمنح براءة اختراع للقاح ضد #كورونا اجتاز اللقاح المرحلتين الأولى والثانية من التجارب السريرية وسيُجند 40 ألف شخص لاختبار اللقاح في المرحلة الثالثة #هنا_المملكة https://t.co/wOr7JbshIw	1
COVID-19	1293544524208377857	http://twitter.com/user/status/1293544524208377857	رئيس #الفيليبين يتطوع لاختبار اللقاح الروسي ضد #كورونا #أخبار_الآن	0
COVID-19	1366479981925134338	http://twitter.com/user/status/1366479981925134338	لقاح وهم كورونا السام : نظام تشغيل قابل للحقن .. قابل للبرمجة. مع الخلايا الجينية لتنفيذه. 💉 🔬☠️ CDC: بروتوكول الاستعداد للزومبي .. مدة الفيديو 13 دقيقة على قناة التليغرام . https://t.co/SPzlX2JmdE	0
COVID-19	1241346689774075904	http://twitter.com/user/status/1241346689774075904	اتصال / د.سميه عسله - القاهرة : إيران كذبت على شعبها وعلى العالم كله وترتكب جريمة إنسانية بسبب تسترها المتعمد على انتشار كورونا داخلها . https://t.co/wdglzaafkq #قطر	1
COVID-19	1296905301128511495	http://twitter.com/user/status/1296905301128511495	@mjamal110 تطعيم ٧ مليار بشر لان 0.011% منهم ماتوا والكثير بأرقام وهمية جميل جدا https://t.co/0h4IbkWqkM	1
COVID-19	1241299341329006593	http://twitter.com/user/status/1241299341329006593	هذا هو الحجر الصحي في قطر 10 حالات مشبوهه بالكورونا يسرحون ويمرحون في شوارع الدوحة وينشرون الوباء ثم يجيك العذبة ويقولك قطر تواجه الكورونا بكل احترافيه	1
COVID-19	1297271082806910976	http://twitter.com/user/status/1297271082806910976	مبالغ ضخمة ولا مستجيب.. #روسيا تبحث عن متطوعين لتجريب" لقاح" #كورونا المزعوم لقراءة الخبر كاملاً اضغط على الرابط 👇 https://t.co/5oqrGxobMP https://t.co/yDjjRV2nAw	0
COVID-19	1293134901211013120	http://twitter.com/user/status/1293134901211013120	روسيا: إنتاج لقاح #كورونا سيبدأ في سبتمبر.. و20 دولة طلبت مليار جرعة #عكاظ #ان_تكون_اولا #تطبيق_عكاظ https://t.co/H0yA6xzw9Y https://t.co/JpIIfKOCrU	0
COVID-19	1290323382928539649	http://twitter.com/user/status/1290323382928539649	ضمن مبادرة #محمد_بن_زايد.. #الإمارات تنفذ أول حملة تطعيم عالمية لشلل الأطفال في ظل #كورونا #نتصدر_المشهد #COVID19 https://t.co/UC6niZy7S7	0
COVID-19	1289532499639578624	http://twitter.com/user/status/1289532499639578624	وزير الصحة الروسي أعلن أن بلاده تستعد لحملة تطعيم جماعي ضد فيروس #كورونا في أكتوبر/تشرين الأول المقبل، بعد استكمال التجارب السريرية لأحد اللقاحات #صحة #روسيا https://t.co/o3v9OHo1YT	1
COVID-19	1292322438093709312	http://twitter.com/user/status/1292322438093709312	ثلث الأمريكيين سيرفضون لقاح COVID - حتى لو كان مجانيًا https://t.co/mPM4qaNau7	0
COVID-19	1243294880740368384	http://twitter.com/user/status/1243294880740368384	#عاجل | الجزيرة | #ترمب : نعمل على إيجاد لقاح لـ #فيروس_كورونا ونحقق نتائج جيدة في هذا الشأن #جريدة_الراية #امريكا #لأجل_قطر_كلنا_في_البيت https://t.co/ZLawBdimrs	0
COVID-19	1295629361912131585	http://twitter.com/user/status/1295629361912131585	لقاح #كورونا الصيني سيكون متاحاً.. نهاية 2020 • شركة الصين الدوائية: قادرون على إنتاج 220 مليون #جرعة في العام الواحد • #اللقاح قد يصل سعره إلى 140 دولارًا https://t.co/lmMUB4BIL3	0
COVID-19	1241862426942996481	http://twitter.com/user/status/1241862426942996481	#خادم_الحرمين_الشريفين يصدر أمره بمنع التجول للحد من انتشار #فيروس_كورونا الجديد ابتداءً من الساعة الـ 7 مساءً وحتى الساعة الـ 6 صباحًا لمدة ( 21 ) يومًا من مساء يوم الأثنين 28 رجب 1441هـ، الموافق 23 مارس 2020م. https://t.co/3sWPFPkJxo #واس_عام https://t.co/70go9CbIGC	0
COVID-19	1299361102124515331	http://twitter.com/user/status/1299361102124515331	#انجيلا_ميركل تؤكد أنه لا يوجد حتى الآن دواء أو لقاحا لـ #فيروس_كورونا #كورونا https://t.co/lTS0cjhu5u	0
COVID-19	1299363370819223552	http://twitter.com/user/status/1299363370819223552	ميركل: جائحة #كورونا ستتفاقم والحياة لن تعود إلى طبيعتها حتى ابتكار لقاح لمكافحتها https://t.co/RwLWxyw1oF	0
COVID-19	1292899798102745088	http://twitter.com/user/status/1292899798102745088	يقول بيل جيتس ملك التطعيمات والمهووس بتقليل عدد البشر، ان اللقاح ممكن يقتل 700 الف شخص وهذا عدد تقريبي .. اللهم رد أذاه عليه 🤲🏻 ياريت الأطباء العرب يقرؤون ويعرفون ماهي مكونات اللقاحات ويرون البعد الآخر من الإجبار عليها ضد ڤايروس نسبة الإصابة به 0.06 ونسبة التعافي اعلى من 99% https://t.co/UtPxobx54j	0
COVID-19	1293659991170256899	http://twitter.com/user/status/1293659991170256899	منظمة الصحة العالمية ترد على إعلان #روسيا لإيجاد لقاح لـ #كورونا بالتأكيد على الحاجة إلى "تدابير أكثر صرامة" لترخيص اللقاح #صحة #COVID19 #RussianVaccine https://t.co/VVUS90YOCH	1
COVID-19	1299134790155804672	http://twitter.com/user/status/1299134790155804672	معدلات الإصابة بكورونا ترتفع عند الرجال، وخصوصا المسنين وتتسبب في موتهم أكثر من النساء. فما السبب؟ #لقاح #إصابة #مناعة #كورونا #فيروس https://t.co/tfMmUdn46n	1
COVID-19	1289234522903441408	http://twitter.com/user/status/1289234522903441408	#فاوتشي: يمكن توفير لقاح #كورونا في نهاية العام أو بداية 2021 "ليس حلمًا" https://t.co/xmL7bt1AAi	1
COVID-19	1290570324556292098	http://twitter.com/user/status/1290570324556292098	أكدت منظمة الصحة العالمية أنه قد لا يكون هناك "حل سحري" لكورونا المستجد، رغم المساعي الدولية لتطوير لقاح فاعل للفيروس. -وقال مدير المنظمة تيدروس غيبرييسوس في مؤتمر صحافي "لا يوجد حل سحري حاليا وقد لا يكون هناك (حل) إطلاقا". #تويتر #كورونا https://t.co/yNMIZydV4m https://t.co/RuU2K0jHdL	0
COVID-19	1294561371103866880	http://twitter.com/user/status/1294561371103866880	روسيا بدأت إنتاج لقاح لكوفيد-19 وسيطرح بنهاية الشهر الجاري #جريدة_الراية | #سلامتك_هي_سلامتي | #كورونا https://t.co/vNU90wvDl6	1
COVID-19	1298720507768930310	http://twitter.com/user/status/1298720507768930310	أعلنت شركة Moderna الأمريكية بأن لقاحها ضد الفيروس التاجي يظهـر استجابة مناعية لدى الأشخاص الذين تبلغ أعمارهم (56 عاما أو أكبر) ، والتي كانت مماثلة لتلك التي شوهـدت عند البالغين الأصغر سناً تحديث (اللقاح لايزال في المرحلة الثالثة) https://t.co/sJQYJAQFmP	1
COVID-19	1292765412468424705	http://twitter.com/user/status/1292765412468424705	وزير الصحة الأمريكي: أي لقاح لـ #فيروس_كورونا نتوصل إليه سيصبح متاحا لبقية العالم فور تلبية احتياجاتنا https://t.co/alarla20Qn	1
COVID-19	1236067791347777537	http://twitter.com/user/status/1236067791347777537	شوف الاستهتار بحياة الناس، امريكا تصنع لعبة إلكترونية تتيح لك ألغاز للمساعدة في إنشاء لقاح فيروس كورونا. تعطيك اللعبة البروتينات المطوية للعلماء ولك الفرصة للمساعدة في الحد من تفشي الفيروس أو على الأقل الحصول على اللقاح ، كما تسمى اللعبة ، لديها الآن لغز خصيصًا لـ COVID-19. https://t.co/SC1CjehKfE	0
COVID-19	1293174241253380097	http://twitter.com/user/status/1293174241253380097	روسيا⁩ تكشف اسم لقاح فيروس ⁧#كورونا⁩.. وتؤكد: اتفقنا مع ⁧#الإمارات⁩ و ⁧#السعودية⁩ لإجراء التجارب السريرية عليه https://t.co/JE1elrlbxX	1
COVID-19	1293256405017939969	http://twitter.com/user/status/1293256405017939969	رسمياً.. بوتين يعلن أول لقاح بالعالم لـ #كورونا #عكاظ #ان_تكون_اولا #تطبيق_عكاظ #روسيا https://t.co/h30KNBVX1Z	1
COVID-19	1294201015126896640	http://twitter.com/user/status/1294201015126896640	📌#استقالة كبير أطباء الجهاز التنفسي في #روسيا، الكسندر تشوشالين بسبب مخاطر لقاح #كورونا جواسيس وحرب خفية من أجل ضرب اللقاح الروسي في الصفر .. https://t.co/cko5FQIF1E	1
COVID-19	1293110505633087488	http://twitter.com/user/status/1293110505633087488	#بوتين يعلن عن تسجيل أول لقاح ضد فيروس #كورونا في العالم https://t.co/o0KWXQdzFx #الشرقية #الدمام #القطيف #زاوية_55 https://t.co/SFjqUGcMmp	1
COVID-19	1241136405193142273	http://twitter.com/user/status/1241136405193142273	عاجل مسؤولين في منظمة الصحة العالمية ارسلوا تحذير لنظام قطر بعد ان رفضت وزارة الصحة بالدوحة تجهيز مستشفى للعمالة المصابة(آسيوية وأفريقية)ب #كورونا وأمر @TamimBinHamadبمعالجة الأمر اعلامياً(غداً)ووصل عدد المصابين لأكثر من862 #حظر_تجول_اجباري_ينقذنا #تكفون_اقعدوا_في_بيوتكم #امجد_طه	1
COVID-19	1296952774538788866	http://twitter.com/user/status/1296952774538788866	منظمة الصحة العالمية تحذر من أن لقاح فيروس #كورونا وحده لن ينهي الجائحة https://t.co/8FcK1g0FFw	1
COVID-19	1241508196436578305	http://twitter.com/user/status/1241508196436578305	إدارة الخدمات الطبية لـ #القوات_المسلحة تساند جهود “#الصحة” في إجراءاتها الاحترازية لمواجهة فيروس #كورونا الجديد (COVID_19).  https://t.co/YGxUxcSAvh #واس_عام https://t.co/L8pB20RYND	0
COVID-19	1293150014483714051	http://twitter.com/user/status/1293150014483714051	كشف الرئيس الروسي؛ بوتين، اليوم الثلاثاء عن تسجيل أول لقاح ضد فيروس كورونا وقال عبر تقنية "فيديو كونفرانس":تم تسجيل لقاح ضد فيروس كورونا يعمل بشكل فعال ويشكل مناعة مستقرة، وقد اجتاز جميع الاختبارات اللازمة" وأضاف أنه قد تم تطعيم ابنته وهي باحثة في مجال الطب عن طريق الحقن العضلي	0
COVID-19	1279319873571696640	http://twitter.com/user/status/1279319873571696640	Time Of India: "باحثون من أكسفورد يعتقدون أن كوفيد19 سيختفي من تلقاء نفسه بدون الحاجة للقاح" معلومة غير متوقعة جيدة لنا ولعل الوعي الجمعي أثمر معلومة مهمة موثقة لما فات ونستفيد منها لما هو قادم: لم يكن هناك لقاح فعال لأي فيروس تاجي (Corona Virus) بما في ذلك نزلات البرد https://t.co/K3ExIMjVn9	1
COVID-19	1289967537581518848	http://twitter.com/user/status/1289967537581518848	#الجزائر ستكون من "الدول الأوائل التي ستقتني" اللقاح المضاد ل #فيروس_كورونا https://t.co/07uXndtkmy https://t.co/A06oAwpfVn	1
COVID-19	1262743904790523906	http://twitter.com/user/status/1262743904790523906	#مع_الحكيم شركة "مودرنا" الأمريكية: نتائج أولية مبشرة للقاح ضد #كورونا أعلنت شركة موديرنا الأميركية نتائج "واعدة" في المرحلة الأولى لتجارب لقاح "مناعي" ضد فيروس كورونا المستجد... التفاصيل 👈 https://t.co/t92qkUoNYS #كوفيد19 #covid19 #coronaupdate #corona https://t.co/wana5ywkBh	1
COVID-19	1293114399192907781	http://twitter.com/user/status/1293114399192907781	الرئيس الروسي يعلن عن تسجيل أول لقاح ضد فيروس #كورونا في العالم هل اقترب الفرج ؟ 🙏	0
COVID-19	1296577446012170240	http://twitter.com/user/status/1296577446012170240	#روسيا تكشف طريقة استخدام لقاح «سبوتنيك-V» ضد #كورونا #عكاظ #ان_تكون_اولا #تطبيق_عكاظ #كورونا #corona https://t.co/CDFRW5uFvL	0
COVID-19	1293481411035443202	http://twitter.com/user/status/1293481411035443202	وكانت السلطات الصحية الأميركية عبرت عن شكوكها إزاء طرح اللقاح الروسي بهذه السرعة. وقال الأمين العام لهيئة الصحة الأميركية أليكس آزار في تصريح من #تايوان إن الأهم هو نجاعة وسلامة اللقاح قبل أن تكون أول من ينتجه #كورونا #اندبندنت_عربية_تغنيك https://t.co/TWI6bne9dY	1
COVID-19	1289832112204308481	http://twitter.com/user/status/1289832112204308481	يجب أن نتعايش مع #كورونا #حكومة و #شعباً لأن بقاء الفيروس قد يطول إلى حين اعتماد #لقاح. لست مع الاستمرار باتخاذ إجراءات إقفال البلد لأنها استنسابية وغير مبنية على أسس علمية. يقفلون ٤ ايام ومدة عيش الفيروس على الاسطح مثلا ١٤ يوم!! أدعو المرعوبين في الحكومة إلى الاستقالة و #الحجر.	1
COVID-19	1293866636282396672	http://twitter.com/user/status/1293866636282396672	شراكة بين "جي 42" وWHOOP لتعزيز تجربة المتطوعين خلال تجارب لقاح #كورونا https://t.co/RoAVbZY5w0 https://t.co/xeUlZJMalw	0
COVID-19	1293105386841673728	http://twitter.com/user/status/1293105386841673728	#ورد_الآن | الرئيس الروسي يعلن عن تسجيل أول لقاح ضد #فيروس_كورونا في العالم #عاجل #روسيا #كورونا #هنا_المملكة	1
COVID-19	1293205154829926401	http://twitter.com/user/status/1293205154829926401	الرئيس الروسي أعلن أن إحدى بناته أخذت اللقاح الروسي لعلاج #كورونا إليكم مقطع سابق #ترجمه_خلف_الناحل من حلقتين لمقابلة تلفزيونية لمدير الشركة الروسية التي طورت اللقاح الحلقة ١ https://t.co/9oR2MEjDjD	0
COVID-19	1367409119376850944	http://twitter.com/user/status/1367409119376850944	عاجل | مصادر لـ"الأنباء": خطة تطعيم ضد "كورونا" بصفة الاستعجال تشمل المواطنين والمقيمين بعد نجاح وزير الصحة بضمان وصول 3 ملايين جرعة خلال أيام https://t.co/drasYuXXDQ https://t.co/GoXOiWgYTX	0
COVID-19	1293956115928158210	http://twitter.com/user/status/1293956115928158210	استشاري #مصري من موسكو: اللقاح #الروسي لعلاج #كورونا فعّال بنسبة 100%.. فيديو #صدى_البلد #البلد https://t.co/ZTNppd83pj	1
COVID-19	1290267463121137664	http://twitter.com/user/status/1290267463121137664	مخيبة للآمال البشرية.. منظمة #الصحة_العالمية تحذر من احتمال ألا يوجد «حل سحري» للقضاء على #كورونا أبدا، رغم تواصل جهود العديد من الدول والشركات للوصول إلى لقاح ضد الفيروس https://t.co/EJBR5jAAZt	1
COVID-19	1298705170055024640	http://twitter.com/user/status/1298705170055024640	مستشار الأوبئة بالشبكة الشرق أوسطية للصحة المجتمعية عادل البلبيسي: لقاحات #كورونا يجب أن تكون آمنة وفعالة.. وأخشى التسرع في إنتاجها قبل استيفاء التجارب #العربية https://t.co/QbEoBiufZu	0
COVID-19	1297989555795058688	http://twitter.com/user/status/1297989555795058688	#إيطاليا تبدأ تجربة لقاح محتمل لمرض #كورونا على متطوعين. #بوابة_الأخبار https://t.co/ISds3dpv9Q	0
COVID-19	1293226793634340865	http://twitter.com/user/status/1293226793634340865	لازالت عدة دول تتسابق على انتاج لقاح #كورونا وأعلنت اليوم شركة بيونتيك الألمانية انها تتوقع ان تبدأ بانتاج لقاحها في اكتوبر القادم في الوقت الذي اعلنت فيه #روسيا انها توصلت الى اللقاح ولكن خبراء الصحة الألمان انتقدوا عدم القيام بالتجارب الكافية للمرحلة3 https://t.co/80athmKiw4	1
COVID-19	1366870937187024897	http://twitter.com/user/status/1366870937187024897	#مصر تدخل سباق لقاحات #كورونا #شاهد_سكاي https://t.co/NUJzuTeCdd	1
COVID-19	1297649834426589186	http://twitter.com/user/status/1297649834426589186	ترمب: هيئة الغذاء والدواء أجازت في حالات الطوارئ استخدام بلازما متعافين لعلاج مرضى فيروس كورونا - نعمل على إزالة كل ما قد يؤخر التوصل إلى لقاح لفيروس كورونا	1
COVID-19	1367527043504738308	http://twitter.com/user/status/1367527043504738308	أنباء سارة.. 270 مليون جرعة من لقاحات #كورونا تم تلقيحها #صدى_البلد #البلد https://t.co/gcGhyiyWcC	1
